Id,Label
1642945,AGENT
1642808,AGENT GRANT
1641484,ANALYST
1645363,ARIA
1646964,ARIA ON PHONE
1648573,ARIA OVER MIC
1645989,ARIA OVER SPEAKER
1646520,ARIA OVER WALKIE
1646398,BAND LEADER
1641659,BECKY
1645090,BELLHOP
1649109,BLACK
1647042,BLACKHAWK PILOT
1643765,BOWL
1645678,BRINKS COURIER #2
1641397,CALLISTER
1648662,CAPITOL POLICE OFFICER #1
1644973,CHAUFFEUR
1647047,CHOPPER PILOT
1643007,CLICK
1643092,CNN NEWSCASTER
1641355,COLONEL THOMPSON
1643098,CONDUCTOR
1649131,DEPUTY DIRECTOR
1648930,DOORKEEPER
1647625,GO
1642750,GRANT
1647797,GUARD
1648715,GUARD #1
1648751,GUARD #2
1641622,JERRY
1643235,JERRY RACHEL
1646960,JEWELER
1649190,KNOW
1648064,KNOX
1642717,KREBS
1641699,KWAME
1641997,KYLE
1642706,LATESHA
1646844,LATESHA SCOTT
1645906,LATESHA/ARIA
1645665,MAN
1644673,MANAGER
1644619,MEDICAL EXAMINER
1642820,MICHAEL
1643701,MIDDLE EASTERN MAN
1642476,MORGAN
1642621,MORGAN JERRY
1644271,MP
1642122,MRS MILLER
1641787,MRS WIERZBOWSKI
1646903,OPERATOR
1647242,PAUL
1644295,PILOT
1641990,RACHEL
1643263,RACHEL JERRY
1645148,SCOTT
1648849,SECRET SERVICE AGENT
1647113,SECRETARY
1648873,SERGEANT AT ARMS
1644591,SHERIFF
1645308,STOP
1643695,STORE OWNER
1641423,TECHIE
1641426,TECHIE #2
1648237,TEENAGE PAGE
1646922,THE
1641544,THE PRESIDENT
1643214,TRANSIT COP
1641400,TRANSLATOR
1646388,TSA AGENT
1645168,TV VOICE
1644918,VENDOR
1644136,WEAPONS DEVELOPER
1642278,WILLIAM
1642416,WOMAN
