Source,Target,Weight
1196130,1196300,1.0
1196130,1195220,4.0
1196130,1199717,1.0
1196130,1196577,3.0
1196130,1195297,10.0
1196130,1196743,3.0
1197378,1196130,2.0
1197378,1195220,4.0
1197378,1196577,3.0
1197378,1198402,1.0
1197378,1195297,4.0
1196208,1195220,1.0
1198331,1197378,1.0
1198331,1195220,1.0
1198331,1196577,1.0
1198331,1198402,1.0
1198331,1195297,1.0
1198331,1197216,1.0
1196827,1195297,3.0
1196827,1196743,1.0
1196827,1199336,1.0
1196827,1199992,1.0
1196827,1200040,1.0
1196300,1199717,1.0
1196201,1196208,1.0
1195311,1195297,2.0
1196102,1196130,1.0
1196102,1195261,1.0
1196102,1195242,1.0
1199823,1196827,1.0
1199823,1200271,1.0
1199823,1196743,1.0
1199823,1199336,2.0
1199823,1199992,1.0
1199823,1200040,1.0
1195387,1195220,1.0
1197114,1196577,1.0
1195562,1195220,2.0
1196883,1196827,1.0
1196883,1196577,1.0
1196883,1195297,1.0
1196843,1196827,2.0
1196843,1196883,1.0
1196843,1196577,1.0
1195220,1196827,5.0
1195220,1196300,1.0
1195220,1195746,1.0
1195220,1196102,1.0
1195220,1199823,2.0
1195220,1196883,2.0
1195220,1196843,1.0
1195220,1195225,1.0
1195220,1196577,5.0
1195220,1200074,1.0
1195220,1195261,3.0
1195220,1200271,1.0
1195220,1195297,11.0
1195220,1200412,1.0
1195220,1196374,1.0
1195220,1199336,3.0
1195220,1199992,2.0
1195220,1200040,1.0
1195220,1200436,1.0
1195220,1195506,1.0
1195225,1195242,1.0
1196577,1196827,1.0
1196577,1195261,1.0
1196577,1195881,1.0
1196577,1195675,1.0
1196577,1195242,1.0
1200074,1199336,1.0
1200074,1199992,1.0
1195725,1195746,1.0
1195725,1195220,1.0
1195261,1196130,2.0
1195261,1199823,1.0
1195261,1195297,2.0
1195261,1195242,1.0
1195261,1195506,1.0
1198402,1195220,1.0
1198402,1196577,2.0
1198402,1195881,1.0
1198402,1195675,1.0
1195297,1196300,1.0
1195297,1199823,1.0
1195297,1195387,1.0
1195297,1197114,1.0
1195297,1196843,1.0
1195297,1199717,1.0
1195297,1196577,11.0
1195297,1195881,2.0
1195297,1198402,2.0
1195297,1196743,4.0
1195297,1199336,1.0
1195297,1195675,2.0
1197913,1196827,1.0
1197913,1195220,1.0
1200412,1200436,1.0
1196374,1196130,1.0
1196374,1197378,1.0
1196374,1196577,1.0
1196374,1195297,3.0
1196024,1195297,1.0
1196285,1195220,1.0
1196743,1197378,1.0
1196743,1196883,1.0
1196743,1196843,1.0
1196743,1195220,5.0
1196743,1196577,1.0
1196743,1195261,2.0
1196743,1200271,1.0
1196743,1196374,1.0
1196743,1199336,1.0
1196743,1195242,1.0
1199336,1200271,1.0
1199336,1199992,2.0
1199336,1200040,1.0
1199992,1200040,1.0
1195675,1195881,2.0
1195675,1195416,1.0
1198314,1197378,1.0
1198314,1198331,1.0
1198314,1195220,1.0
1198314,1196577,1.0
1198314,1198402,1.0
1198314,1195297,1.0
1198314,1197216,1.0
1197005,1196827,1.0
1197005,1195220,4.0
1197005,1197913,2.0
1197005,1196743,1.0
1195242,1196130,1.0
1195242,1195220,4.0
1195242,1195297,3.0
1197216,1196130,1.0
1197216,1197378,2.0
1197216,1195220,3.0
1197216,1196577,2.0
1197216,1195261,1.0
1197216,1198402,1.0
1197216,1195297,2.0
1197216,1195242,1.0
1195416,1195297,2.0
