Source,Target,Weight
5345191,5344996,3.0
5345191,5346567,1.0
5345191,5349005,1.0
5345191,5345803,2.0
5344944,5345191,2.0
5344944,5345602,4.0
5344944,5347110,1.0
5344944,5348004,1.0
5344944,5344952,1.0
5344944,5345054,1.0
5344944,5349770,2.0
5344944,5347106,1.0
5344944,5346567,2.0
5344944,5349005,1.0
5344944,5346309,2.0
5344944,5345114,2.0
5344944,5348811,1.0
5344944,5345803,17.0
5344944,5348020,1.0
5344944,5349539,1.0
5344944,5350080,2.0
5344944,5347055,1.0
5344944,5350001,1.0
5344944,5346550,3.0
5344944,5350193,3.0
5344944,5345952,1.0
5344944,5347621,1.0
5344944,5345417,1.0
5344944,5345660,1.0
5344944,5347209,1.0
5344944,5348715,1.0
5344944,5344963,1.0
5344944,5345690,1.0
5345602,5345783,1.0
5345602,5349471,1.0
5345602,5345114,1.0
5345602,5348811,1.0
5345602,5346550,2.0
5345602,5345798,1.0
5345602,5345952,1.0
5345602,5345660,1.0
5345602,5345610,1.0
5345602,5345690,1.0
5345602,5347937,1.0
5347110,5347209,1.0
5345783,5344996,1.0
5345783,5345803,1.0
5345783,5345798,1.0
5348004,5348020,1.0
5348004,5347937,1.0
5344996,5344944,20.0
5344996,5345602,5.0
5344996,5347110,1.0
5344996,5348004,1.0
5344996,5349770,1.0
5344996,5347474,3.0
5344996,5347106,1.0
5344996,5346567,3.0
5344996,5351321,1.0
5344996,5349005,1.0
5344996,5346710,3.0
5344996,5349471,1.0
5344996,5345114,2.0
5344996,5346572,2.0
5344996,5348811,1.0
5344996,5351317,1.0
5344996,5345803,14.0
5344996,5348020,1.0
5344996,5349539,1.0
5344996,5345751,2.0
5344996,5350080,1.0
5344996,5350976,1.0
5344996,5347506,1.0
5344996,5347055,1.0
5344996,5350001,1.0
5344996,5346550,3.0
5344996,5351328,1.0
5344996,5346534,1.0
5344996,5345952,1.0
5344996,5345417,1.0
5344996,5347209,1.0
5344996,5347365,1.0
5344996,5348715,1.0
5344996,5345690,1.0
5344996,5347937,3.0
5344996,5348263,1.0
5344996,5349364,1.0
5344952,5344963,1.0
5345054,5345191,1.0
5345054,5344996,1.0
5345054,5345114,1.0
5345054,5345803,1.0
5347474,5344944,2.0
5347474,5345602,2.0
5347474,5346550,1.0
5347474,5345997,1.0
5347474,5347621,1.0
