Source,Target,Weight
4113423,4111414,1.0
4113423,4111358,1.0
4113423,4111201,1.0
4113423,4111326,1.0
4111219,4113423,1.0
4111219,4111414,9.0
4111219,4114506,1.0
4111219,4111201,12.0
4111219,4114510,1.0
4115120,4111414,1.0
4115120,4111201,1.0
4111414,4111358,3.0
4111414,4115508,3.0
4111414,4111261,18.0
4111414,4111201,23.0
4111414,4115068,1.0
4111414,4111326,3.0
4117597,4111414,1.0
4110638,4111116,1.0
4110638,4110648,4.0
4111358,4111219,10.0
4111358,4114506,1.0
4111358,4114510,1.0
4111358,4111326,5.0
4115508,4111219,1.0
4114875,4111261,2.0
4114506,4114510,2.0
4111261,4114379,1.0
4111261,4113423,1.0
4111261,4111219,3.0
4111261,4111358,6.0
4111261,4115508,3.0
4111201,4117597,2.0
4111201,4111358,2.0
4111201,4114875,2.0
4111201,4111261,15.0
4111201,4111326,2.0
4111201,4114094,1.0
4111326,4111219,5.0
4111326,4117597,1.0
4111326,4111261,3.0
4110648,4111414,2.0
4110648,4111116,1.0
