Id,Label
2020954,ACK
2020169,AISLEY
2023053,ANNOUNCER 1
2023056,ANNOUNCER 2
2022744,BAR CROWD
2022407,BAR VOICES
2021728,DODGIE
2019206,DRIVER
2019862,ELLIOT
2021061,ETER
2020255,FIRST MAN
2019681,GEORGE
2022092,GEORGIE
2021407,ICHAEL
2020895,JACK
2019302,JOANNA
2019593,LAUREL
2022331,LILLIAN
2020553,LLIOT
2020138,MAN
2022123,MATTHEW
2021362,MICHAEL
2019199,NICKY
2020154,PAISLEY
2020811,PETER
2020714,RENEE
2021326,RIVER
2020258,SECOND MAN
2020736,SIDNEY
2021118,STEVEN
2021976,TOYOTA
2022590,TV SCREEN
2020319,WAITER
