Id,Label
969958,AARON
972842,ANNE
973274,ANNOUNCER
971444,BILL
971147,BLAIR
971101,BOBBIE
977415,BOY
971987,BUDDY
977298,CABBIE
970275,CAMERAMAN
971990,CAMERAWOMAN
976342,DAD
975548,DIRECTOR
973831,DRIVER
972616,ELLIE
971068,ERNIE
970090,FATHER
975437,FLOOR MANAGER
972554,GENERAL
971231,GEORGE
969857,GERALD
972124,GUARD
970458,INTERVIEWER
970068,JANE
971237,JENNIFER
971222,KLEIN
977402,LILA
975488,MAKEUP WOMAN
969991,MALE TEACHER
975236,MAN
973292,MAN ONE
975224,MAN THREE
974157,MARTIN KLEIN
973603,MARVIN
971169,MERCENARY
976465,MR GRUNICK
975348,OFF-CAMERA VOICE
972983,PAUL
974661,PUBLIC OFFICIAL
971729,REPORTER
976539,SECRETARY
977011,SOUNDWOMAN
975552,TECHNICIAN
977176,TICKET AGENT
974475,TO
969862,TOM
974577,UNIFORMED COP
976190,WIFE
970436,WOMAN
970449,WOMAN TWO
974591,YOUNG WOMAN
970003,YOUTH #1
