Id,Label
3257494,ARCHIE
3262314,AUDIENCE
3257792,BARBER
3257457,BARTENDER
3258864,BEMBRY
3260782,BENJAMIN
3261335,BENJAMIN 2X
3262751,BENJAMIN THOMAS
3260448,BETTY
3258339,BLACK LEGION LEADER
3257300,BLADES
3261041,BROTHER EARL
3257580,CADILLAC
3260975,CAPTAIN GREEN
3259003,CHAPLAIN GILL
3256156,CHOLLY
3259586,CHUCK
3261792,COED
3257254,COOPER
3260823,COP
3257977,DANIEL
3259350,DICTIONARY
3260997,DOCTOR
3261498,DR PAYSON
3258311,EARL
3257786,ELDERLY WOMAN
3259815,ELIJAH
3257428,FOX
3261973,GREGORY
3258886,GUARD BARNES
3258970,GUARD CONE
3258829,GUARD WILKINS
3256828,HOLWAY
3257936,HONEY
3258782,JUDGE
3256570,LAURA
3260925,LIEUTENANT
3256825,LOUISE
3256258,MALCOLM
3261422,MALCOLM/HIS VOICE
3260785,MAN
3257004,MISS DUNNE
3261468,MODERATOR
3258433,MOTORMAN
3258746,MRS CRAWFORD
3257079,MRS SWERLIN
3263190,OLD WOMAN
3257128,OSTROWSKI
3258430,PASSENGER
3258554,PEG
3258861,PETE
3260834,PLAINCLOTHES
3257745,PREACHER
3258832,PRISONER
3257235,RADIO ANNOUNCER
3262321,REPORTER
3262654,REPORTER #1
3262721,REPORTER #2
3262697,REPORTER #3
3258570,RUDY
3257515,SAMMY
3262887,SECOND REPORTER
3260817,SERGEANT
3256189,SHORTY
3260078,SIDNEY
3259896,SIMMONS
3262198,SISTER LUCILLE
3263233,SISTER ROBIN
3256611,SOPHIA
3260149,SPEAKER
3263141,THOMAS
3256175,TOOMER
3257209,TULLY
3256324,VOICE OF MALCOLM X
3260661,WAITER
3257221,WAITER #2
