Source,Target,Weight
5106946,5107244,2.0
5106946,5110237,1.0
5106946,5107635,1.0
5106946,5107604,2.0
5106946,5107694,8.0
5106946,5106353,4.0
5106946,5109100,2.0
5106946,5108077,1.0
5107452,5106946,3.0
5107452,5106966,3.0
5107452,5109397,1.0
5107452,5109669,1.0
5107452,5107244,2.0
5107452,5107096,1.0
5107452,5107604,1.0
5107452,5109100,1.0
5107452,5108077,4.0
5107488,5106946,1.0
5107488,5107452,4.0
5107488,5110456,1.0
5107488,5106966,1.0
5107488,5109669,1.0
5107488,5107244,1.0
5107488,5107096,1.0
5107488,5106952,1.0
5107488,5108478,2.0
5107488,5109100,1.0
5107488,5108077,1.0
5108417,5107452,1.0
5108417,5107488,1.0
5108417,5107096,1.0
5108417,5108478,1.0
5108417,5108421,1.0
5110215,5107497,1.0
5110215,5110237,1.0
5110215,5107694,1.0
5107497,5106946,4.0
5107497,5107452,7.0
5107497,5107488,3.0
5107497,5108417,1.0
5107497,5110456,2.0
5107497,5106966,2.0
5107497,5109397,1.0
5107497,5107244,1.0
5107497,5108945,2.0
5107497,5108411,1.0
5107497,5107096,1.0
5107497,5106732,3.0
5107497,5110237,1.0
5107497,5107604,1.0
5107497,5108478,1.0
5107497,5106353,4.0
5107497,5108421,1.0
5107497,5109100,1.0
5107497,5108077,2.0
5110456,5106946,1.0
5110456,5109669,1.0
5110456,5110237,1.0
5106966,5106946,3.0
5106966,5109397,2.0
5106966,5109669,1.0
5106966,5106732,6.0
5106966,5106952,10.0
5106966,5107635,2.0
5106966,5107604,3.0
5106966,5106383,1.0
5106966,5109100,4.0
5106966,5108077,2.0
5109397,5106946,1.0
5109397,5107604,1.0
5109397,5107694,3.0
5109397,5109100,1.0
5109669,5106946,2.0
5109669,5107497,2.0
5109669,5111931,1.0
5109669,5111883,1.0
5109669,5107244,1.0
5109669,5108945,2.0
5109669,5110237,1.0
5109669,5107694,2.0
5109669,5108077,3.0
5111931,5106946,1.0
5111931,5107452,1.0
5111931,5107497,1.0
5111931,5108945,1.0
5111931,5107694,2.0
5111931,5106353,1.0
5111883,5107452,1.0
5111883,5107497,1.0
5111883,5111931,1.0
5111883,5108945,1.0
5111883,5107694,1.0
5111883,5106353,1.0
5107244,5106966,4.0
5107244,5109397,2.0
5107244,5106732,3.0
5107244,5106952,4.0
5107244,5107604,2.0
5107244,5107694,4.0
5107244,5106353,2.0
5108227,5107452,2.0
5108227,5107488,1.0
5108227,5107497,1.0
5108227,5109669,3.0
5108227,5111931,1.0
5108227,5111883,1.0
5108227,5108945,1.0
5108227,5108478,1.0
5108227,5107694,1.0
5108227,5106353,1.0
5108227,5108077,3.0
5108945,5106946,2.0
5108945,5107452,1.0
5108945,5107488,1.0
5108945,5106966,1.0
5108945,5107244,1.0
5108945,5106952,2.0
5108945,5109100,1.0
5108945,5108077,3.0
5108411,5107452,1.0
5108411,5107488,1.0
5108411,5108417,1.0
5108411,5107096,1.0
5108411,5108478,1.0
5108411,5108421,1.0
5107096,5108478,1.0
5106732,5106946,3.0
5106732,5107452,3.0
5106732,5107488,1.0
5106732,5109397,3.0
5106732,5109669,1.0
5106732,5108945,1.0
5106732,5110237,1.0
5106732,5107635,1.0
5106732,5107604,2.0
5106732,5106353,3.0
5106732,5108077,2.0
5106952,5106946,5.0
5106952,5107452,5.0
5106952,5107497,4.0
5106952,5109397,2.0
5106952,5109669,1.0
5106952,5107096,1.0
5106952,5106732,7.0
5106952,5107024,1.0
5106952,5107635,2.0
5106952,5107604,4.0
5106952,5106383,1.0
5106952,5109100,4.0
5106952,5108077,3.0
5110237,5111623,1.0
5110237,5109397,1.0
5107635,5106383,1.0
5107604,5107635,2.0
5107604,5106383,1.0
5107604,5106353,2.0
5107604,5109100,2.0
5106383,5106946,1.0
5108478,5107452,2.0
5108478,5106966,1.0
5108478,5106732,1.0
5108478,5106952,1.0
5108478,5106353,1.0
5107694,5107452,5.0
5107694,5107488,3.0
5107694,5107497,8.0
5107694,5110456,2.0
5107694,5106966,8.0
5107694,5108945,2.0
5107694,5106732,6.0
5107694,5106952,8.0
5107694,5110237,2.0
5107694,5107635,1.0
5107694,5107604,3.0
5107694,5106383,1.0
5107694,5106353,7.0
5107694,5109100,3.0
5106353,5107452,4.0
5106353,5107488,1.0
5106353,5106966,6.0
5106353,5109669,1.0
5106353,5108945,2.0
5106353,5106952,8.0
5106353,5107635,2.0
5106353,5106383,1.0
5106353,5109100,3.0
5108421,5107452,1.0
5108421,5107488,1.0
5108421,5107096,1.0
5108421,5108478,1.0
5109100,5109669,1.0
5109100,5107244,1.0
5109100,5106732,3.0
5109100,5107635,1.0
5109100,5108077,1.0
5108077,5111931,1.0
5108077,5111883,1.0
5108077,5107244,1.0
5108077,5108478,1.0
5108077,5107694,2.0
5108077,5106353,2.0
5108104,5108077,1.0
