Id,Label
4712313,ACADEMY PRESIDENT
4709770,AMANDA
4710145,AYEL
4714559,BLACK
4717491,BONES
4711544,BURLY CADET
4709929,CAPTAIN ROBAU
4712964,CHEKOV
4712989,CHEKOV ON SCREEN
4710062,CHIEF ENGINEER
4717439,COMMANDANT
4713285,COMMUNICATIONS OFFICER
4710821,COMPUTER VOICE
4710635,DOCTOR
4709935,FIRST OFFICER
4711973,GAILA
4710201,GEORGE KIRK
4710447,GEORGE KIRK WINONA
4710270,HELMSMAN
4715293,KEENSER
4717246,KELVIN CREW MEMBER
4711466,KIRK
4712673,KIRK MCCOY
4713514,KIRK SPOCK
4715004,KIRK SPOCK PRIME
4717415,KIRK/SHATNER
4711802,MAN
4711855,MCCOY
4709759,MIDWIFE
4711892,NERO
4710452,NURSE
4709952,OFFICER PITTS
4713759,OLSON
4711603,PIKE
4716581,ROMULAN COMMANDER
4713897,ROMULAN HELMSMAN
4713434,ROMULAN TACTICAL OFFICER
4709816,SAREK
4712690,SCANNING OFFICER
4711361,SCIENCE MINISTER
4710212,SCIENCE OFFICER
4715359,SCOTTY
4710555,SHUTTLE PILOT
4711306,SPOCK
4713214,SPOCK KIRK
4714820,SPOCK PRIME
4715311,STARFLEET OFFICER
4712790,SULU
4710407,TACTICAL OFFICER
4712173,TEST ADMINISTRATOR #1
4712176,TEST ADMINISTRATOR #2
4711450,UHURA
4710833,VULCAN BULLY #1
4710841,VULCAN BULLY #2
4712194,WEAPONS OFFICER
4710080,WINONA
4710829,YOUNG SPOCK
