Source,Target,Weight
583655,584589,1.0
583655,585857,1.0
583655,585747,1.0
583441,583480,1.0
586051,586274,1.0
586051,586165,1.0
586051,583358,1.0
586051,585018,1.0
583790,583825,1.0
583790,583803,1.0
584814,584845,1.0
584814,584820,1.0
584814,583358,1.0
584814,584865,1.0
584845,584865,1.0
583480,583489,1.0
583489,583441,1.0
586274,583358,1.0
584820,584845,1.0
584820,583358,1.0
584820,584865,1.0
586354,586274,1.0
586354,583358,1.0
584203,583441,1.0
584203,583480,1.0
584203,584217,1.0
584203,584208,1.0
584203,584235,1.0
583607,583358,1.0
586165,586274,1.0
586563,583358,1.0
583536,583570,1.0
583536,585520,1.0
583536,583358,2.0
583358,583655,2.0
583358,583441,2.0
583358,583570,1.0
583358,584589,1.0
583358,583790,1.0
583358,584845,1.0
583358,583480,2.0
583358,583489,1.0
583358,584418,1.0
583358,584203,1.0
583358,585520,1.0
583358,584730,1.0
583358,586165,1.0
583358,583825,1.0
583358,585857,1.0
583358,585747,1.0
583358,584865,1.0
583358,585018,1.0
583358,584217,1.0
583358,584208,1.0
583358,584136,1.0
583358,586474,1.0
583358,584235,1.0
583358,583384,1.0
583358,583366,2.0
583358,584084,1.0
583358,583803,2.0
585747,585857,1.0
585018,586274,1.0
585018,586165,1.0
585018,585028,1.0
584400,584418,1.0
584400,583358,1.0
584217,583441,1.0
584217,583480,1.0
584217,584235,1.0
584208,583441,1.0
584208,583480,1.0
584208,584217,1.0
584208,584235,1.0
584235,583441,1.0
584235,583480,1.0
584785,586051,1.0
584785,586274,1.0
584785,586165,1.0
584785,583358,1.0
584785,585018,1.0
583366,583384,1.0
584084,584136,1.0
583803,583825,1.0
