Source,Target,Weight
2428649,2430042,1.0
2428649,2427954,1.0
2428649,2429965,1.0
2428180,2428040,1.0
2428180,2428221,1.0
2428180,2428228,1.0
2428180,2428218,1.0
2428411,2430938,1.0
2427929,2427977,1.0
2427929,2430335,1.0
2427929,2430124,1.0
2430572,2430938,1.0
2430572,2428040,1.0
2429096,2430079,1.0
2429096,2427929,1.0
2429096,2429159,1.0
2429096,2428218,1.0
2429096,2429120,1.0
2429159,2427929,1.0
2428350,2428861,1.0
2428350,2428390,1.0
2428350,2427954,1.0
2429346,2428411,1.0
2429346,2429351,1.0
2429346,2430938,1.0
2429252,2429096,1.0
2429252,2428040,2.0
2429252,2427954,1.0
2429252,2428218,2.0
2429252,2429270,1.0
2428451,2428098,1.0
2428451,2428040,1.0
2429351,2428411,2.0
2429351,2430938,1.0
2428098,2432208,1.0
2428098,2428125,1.0
2428098,2428040,4.0
2432310,2432321,1.0
2432310,2430335,1.0
2432310,2432326,1.0
2432321,2430335,1.0
2432321,2432326,1.0
2430938,2428040,3.0
2428040,2428649,1.0
2428040,2428411,4.0
2428040,2428861,1.0
2428040,2429346,2.0
2428040,2428125,1.0
2428040,2429351,2.0
2428040,2430606,1.0
2428040,2428092,1.0
2428040,2432514,1.0
2428040,2430335,2.0
2428040,2428218,4.0
2428040,2429270,1.0
2428040,2430158,2.0
2427954,2430042,1.0
2427954,2427929,2.0
2427954,2429096,1.0
2427954,2429159,1.0
2427954,2428861,1.0
2427954,2427977,1.0
2427954,2428218,3.0
2427954,2430124,2.0
2430606,2430572,1.0
2430606,2430938,1.0
2429608,2428040,1.0
2429608,2428218,1.0
2428092,2428125,1.0
2428092,2428098,1.0
2428221,2428040,1.0
2428221,2428228,1.0
2428228,2428040,1.0
2430335,2428861,1.0
2430335,2429252,1.0
2430335,2430938,1.0
2430335,2427954,2.0
2432571,2429252,1.0
2432571,2428040,1.0
2432571,2430335,1.0
2429965,2430042,1.0
2429965,2427929,1.0
2429965,2427954,1.0
2429965,2430335,1.0
2429965,2430124,1.0
2428218,2428411,1.0
2428218,2428861,2.0
2428218,2429346,1.0
2428218,2429351,1.0
2428218,2428221,1.0
2428218,2428228,1.0
2428218,2430335,1.0
2428218,2430124,1.0
2428218,2430158,1.0
2428335,2428350,1.0
2428335,2428390,1.0
2428335,2428341,1.0
2428341,2428350,1.0
2428341,2428390,1.0
2429270,2428350,1.0
2429270,2428861,1.0
2429270,2427954,1.0
2429270,2428218,1.0
2430124,2428861,1.0
2430124,2430938,1.0
2430124,2428040,2.0
2430124,2430335,2.0
2430124,2430158,1.0
2429120,2427929,1.0
2429120,2429159,1.0
2429120,2427954,1.0
2432326,2430335,1.0
