Source,Target,Weight
4413328,4408979,1.0
4413328,4413345,1.0
4413328,4409008,1.0
4408186,4408189,1.0
4408186,4408223,1.0
4408189,4408223,1.0
4411641,4413328,1.0
4411641,4408979,1.0
4411641,4413345,1.0
4411641,4409008,1.0
4408173,4408186,1.0
4408173,4408189,1.0
4408173,4408223,1.0
4414022,4408979,1.0
4414022,4408592,1.0
4414022,4408886,1.0
4408268,4408223,1.0
4408268,4408142,1.0
4408268,4408313,1.0
4408268,4408592,1.0
4410701,4408223,1.0
4410701,4408313,1.0
4410701,4408886,1.0
4408164,4408186,1.0
4408164,4408189,1.0
4408164,4408173,1.0
4408164,4408223,1.0
4408164,4408168,1.0
4409601,4408979,1.0
4410232,4408406,1.0
4410232,4408880,10.0
4410232,4408223,2.0
4410232,4408493,1.0
4410232,4412919,1.0
4410232,4415840,1.0
4410232,4413203,1.0
4410232,4408886,4.0
4408406,4408268,1.0
4408406,4408880,1.0
4408406,4408223,1.0
4408406,4408142,1.0
4408406,4408592,1.0
4408406,4408886,1.0
4408979,4410701,1.0
4408979,4410232,4.0
4408979,4408406,1.0
4408979,4409071,6.0
4408979,4410696,1.0
4408979,4413345,1.0
4408979,4412919,1.0
4408979,4409552,1.0
4408979,4409827,2.0
4408979,4409750,1.0
4409071,4413328,1.0
4409071,4411641,1.0
4409071,4410701,1.0
4409071,4410232,4.0
4409071,4408880,11.0
4409071,4410696,1.0
4409071,4413345,1.0
4409071,4408223,6.0
4409071,4413203,1.0
4409071,4409008,10.0
4414864,4408880,1.0
4408880,4413328,1.0
4408880,4411641,3.0
4408880,4414022,1.0
4408880,4410701,1.0
4408880,4409601,2.0
4408880,4408979,15.0
4408880,4410696,1.0
4408880,4413025,1.0
4408880,4412919,1.0
4408880,4409552,1.0
4408880,4408592,1.0
4408880,4409827,3.0
4408880,4415840,2.0
4408880,4413203,1.0
4408880,4409750,1.0
4410696,4410701,1.0
4410696,4408223,1.0
4410696,4408313,1.0
4410696,4408886,1.0
4413345,4408880,1.0
4413345,4408493,1.0
4413345,4409008,1.0
4411333,4408880,2.0
4411333,4408886,1.0
4411333,4409008,1.0
4410584,4410701,1.0
4410584,4408979,1.0
4410584,4409071,1.0
4410584,4408880,1.0
4410584,4410696,1.0
4410584,4408223,1.0
4410584,4408313,1.0
4410584,4408886,1.0
4410584,4409008,1.0
4413025,4408313,1.0
4408223,4408979,7.0
4408223,4408880,11.0
4408223,4408313,10.0
4408223,4409827,1.0
4408223,4413203,1.0
4408223,4409008,6.0
4410383,4410232,1.0
4408313,4410232,4.0
4408313,4408406,2.0
4408313,4408979,6.0
4408313,4409071,10.0
4408313,4408880,11.0
4408313,4408493,1.0
4408313,4413203,1.0
4408313,4409008,8.0
4408168,4408186,1.0
4408168,4408189,1.0
4408168,4408173,1.0
4408168,4408223,2.0
4408493,4414022,1.0
4408493,4408268,1.0
4408493,4410991,2.0
4408493,4414382,1.0
4408493,4408406,1.0
4408493,4408880,3.0
4408493,4408142,1.0
4408493,4408592,1.0
4408493,4409827,2.0
4412919,4409071,1.0
4412919,4408313,1.0
4412919,4408886,1.0
4409552,4409601,1.0
4409552,4408592,1.0
4408592,4409601,1.0
4408592,4408979,1.0
4408592,4408142,1.0
4408592,4408886,1.0
4409827,4414022,1.0
4408886,4408979,7.0
4408886,4409071,6.0
4408886,4408880,15.0
4408886,4408223,4.0
4408886,4408313,8.0
4408886,4413203,1.0
4408886,4409008,9.0
4409008,4410701,1.0
4409008,4409601,1.0
4409008,4410232,4.0
4409008,4408406,1.0
4409008,4408979,10.0
4409008,4408880,20.0
4409008,4410696,1.0
4409008,4415570,1.0
4409008,4412919,1.0
4409008,4409552,1.0
4409008,4408592,1.0
4409008,4409827,2.0
4409008,4415840,1.0
4409008,4413203,1.0
