Id,Label
3686618,BURN ON
3690790,CARSON
3686622,CHILDREN
3691525,COP
3692112,CORONER
3689629,DR KING
3690286,FOREMAN
3692270,FREDDIE
3692282,FREDDY
3686713,GLEN
3688140,HALLGUARD
3687343,KILLER
3691203,KRUEGER
3687601,LT THOMPSON
3686593,MAN
3687668,MARGE
3689465,MINISTER
3690775,MR LANTZ
3690783,MRS LANTZ
3686659,NANCY
3687597,PARKER
3686667,ROD
3687628,SERGEANT GARCIA
3689285,SGT GARCIA
3688042,SURFER
3688017,TEACHER
3687967,THOMPSON
3686574,TINA
3686584,TINA'S MOTHER
3687796,TV NEWSCASTER
3686568,WOMAN
