Id,Label
317905,ANOTHER COP
322457,BLACK MAN
318894,BLACK WOMAN
317974,BUDDY #1
317984,BUDDY #2
318351,CAMMERON
320856,CASSANDRA
318614,CHRIS
320712,CMRIS
321951,COP #1
317898,COP #2
318451,CURTIS
317509,DANNY
317980,DARYL
318746,DAVINA
322060,DENNIS
317556,DEREK
317688,DESK SERGEANT
317654,DORIS
319689,ET AL
322320,HOMELESS MAN
321741,HUGE ARYAN
318627,JASON
322624,JEROME
321535,LAMONT
318305,LAWRENCE
317969,LITTLE HENRY
317951,LIZZY
318037,MURRAY
318016,OLD TEACHER
317710,RASMUSSEN
317776,REPORTER
318308,SETH
317544,STACEY
321559,STEVIE
317685,SWEENEY
322475,WHITE GIRL
317728,YOUNG COP
321523,YOUNG MAN
