Source,Target,Weight
3415651,3415718,2.0
3415651,3415627,1.0
3415651,3415696,2.0
3417471,3416700,1.0
3417471,3416048,1.0
3417471,3418357,1.0
3417471,3416929,1.0
3416761,3416700,1.0
3416761,3417734,1.0
3416761,3415696,1.0
3420678,3415696,1.0
3416054,3416194,1.0
3416054,3416257,1.0
3419466,3420222,1.0
3415627,3415718,1.0
3415627,3415696,1.0
3416700,3420678,1.0
3416700,3415627,1.0
3416700,3415696,2.0
3416700,3419494,1.0
3416048,3416054,1.0
3416048,3416194,1.0
3416048,3417026,1.0
3416048,3416687,1.0
3416048,3416105,2.0
3416048,3416202,1.0
3416048,3416673,1.0
3416048,3416929,3.0
3421147,3417734,1.0
3419529,3415696,1.0
3416896,3416048,1.0
3416194,3416202,1.0
3417734,3418856,1.0
3417734,3420678,1.0
3417734,3419466,1.0
3417734,3416700,2.0
3417734,3419529,1.0
3417734,3416257,4.0
3417734,3416687,1.0
3417734,3420222,1.0
3417734,3416929,2.0
3416428,3416048,1.0
3416428,3415696,1.0
3415696,3417471,1.0
3415696,3418856,1.0
3415696,3415718,3.0
3415696,3419466,2.0
3415696,3416048,7.0
3415696,3416194,1.0
3415696,3417734,18.0
3415696,3416257,3.0
3415696,3416687,3.0
3415696,3417468,1.0
3415696,3417907,1.0
3415696,3420222,1.0
3415696,3416673,1.0
3415696,3416929,5.0
3416257,3418856,1.0
3416257,3416700,3.0
3416257,3416048,1.0
3416257,3416194,1.0
3417026,3416929,1.0
3416687,3419466,2.0
3416687,3420222,1.0
3417347,3416700,1.0
3417468,3417471,1.0
3417468,3416048,1.0
3417468,3416929,1.0
3417907,3417734,1.0
3418357,3416700,1.0
3419725,3416700,1.0
3416673,3416687,1.0
3416929,3419466,2.0
3416929,3416687,2.0
3416929,3420222,1.0
