Source,Target,Weight
2749034,2749795,1.0
2749034,2753065,1.0
2749034,2751769,1.0
2749034,2749232,2.0
2751984,2748451,2.0
2749795,2748451,1.0
2749795,2748392,2.0
2748336,2748369,1.0
2748336,2748343,1.0
2748336,2748392,1.0
2749887,2749034,2.0
2749887,2749795,1.0
2749887,2751769,1.0
2753684,2748451,2.0
2753684,2751769,1.0
2753684,2748392,1.0
2757153,2755459,1.0
2748451,2748591,2.0
2753065,2748392,1.0
2748369,2748392,1.0
2751769,2757153,1.0
2751769,2748451,3.0
2751769,2748591,1.0
2751769,2755434,1.0
2751769,2751774,1.0
2749519,2749637,1.0
2749519,2752726,1.0
2748343,2748369,1.0
2748343,2748392,1.0
2751612,2748392,1.0
2749232,2749795,1.0
2749232,2749887,1.0
2752959,2751769,1.0
2752959,2748392,1.0
2748392,2749034,3.0
2748392,2751984,1.0
2748392,2749637,2.0
2748392,2752726,1.0
2748392,2748451,13.0
2748392,2748591,2.0
2748392,2751769,5.0
2748392,2749519,2.0
2748392,2753370,1.0
2748392,2750285,6.0
2755459,2751769,3.0
2753321,2753370,1.0
2753321,2748392,2.0
