Source,Target,Weight
4081375,4081566,1.0
4081375,4077860,1.0
4081375,4081554,1.0
4081375,4077271,3.0
4081375,4081614,1.0
4081375,4081390,1.0
4081566,4078997,3.0
4081566,4081561,2.0
4078377,4077271,1.0
4082761,4081614,1.0
4082761,4078997,1.0
4082761,4081561,1.0
4080166,4080159,1.0
4081857,4077860,1.0
4081857,4077271,1.0
4081857,4077488,1.0
4077339,4077328,1.0
4077339,4077271,1.0
4077339,4077409,2.0
4077860,4081566,2.0
4077860,4081019,1.0
4077860,4081554,1.0
4077860,4081614,3.0
4077860,4079661,1.0
4077860,4077992,1.0
4077860,4078081,1.0
4077860,4078153,1.0
4077515,4077571,1.0
4077515,4077551,1.0
4077515,4077528,1.0
4081554,4081566,3.0
4081554,4078997,2.0
4081554,4081561,2.0
4077271,4077328,2.0
4077271,4081566,2.0
4077271,4079392,1.0
4077271,4080166,1.0
4077271,4080159,1.0
4077271,4077860,5.0
4077271,4077515,1.0
4077271,4081554,1.0
4077271,4077571,2.0
4077271,4078997,6.0
4077271,4077409,2.0
4077271,4081561,1.0
4077271,4077528,1.0
4077271,4077488,2.0
4077271,4077677,1.0
4077271,4077681,1.0
4081535,4081566,2.0
4081535,4077860,1.0
4081535,4081554,2.0
4081535,4078997,2.0
4081535,4081561,2.0
4081614,4081566,2.0
4081614,4081554,2.0
4081614,4077271,1.0
4081614,4081535,1.0
4081614,4078997,4.0
4081614,4081561,3.0
4078997,4081375,1.0
4078997,4079392,1.0
4078997,4077860,2.0
4077409,4077328,1.0
4077551,4077271,1.0
4077551,4077571,2.0
4081561,4077860,2.0
4081561,4078997,3.0
4077528,4077571,1.0
4077528,4077551,1.0
4079595,4077860,1.0
4079595,4079661,1.0
4079595,4079668,1.0
4079661,4079668,1.0
4079668,4077860,1.0
4079668,4077271,1.0
4077488,4077860,2.0
4077488,4077515,1.0
4077488,4077571,1.0
4077488,4077551,1.0
4077488,4077528,1.0
4078449,4077488,1.0
4077992,4078081,1.0
4077992,4078153,1.0
4077992,4078334,1.0
4078081,4078153,1.0
4078081,4078334,1.0
4078153,4078334,1.0
4078334,4077860,3.0
4078334,4077271,1.0
4077677,4077681,1.0
4077228,4077271,1.0
4082420,4077860,1.0
4082420,4081614,1.0
4079561,4077860,1.0
4079561,4079595,1.0
4079561,4079661,1.0
4079561,4079668,1.0
