Id,Label
4526564,ARDELIA
4526892,BARNEY
4530334,BOYLE
4526537,BRIGHAM
4532200,BURKE
4528014,CATHERINE
4526733,CHILTON
4526501,CLARICE
4528018,CODY
4526620,CRAWFORD
4530184,DIRECTOR BURKE
4530053,DR DANIELSON
4526951,DR LECTER
4531251,FOREMAN
4528117,INSTRUCTOR
4531645,JACOBS
4530443,KRENDLER
4528723,LAMAR
4528048,MAN
4532499,MR BIMMEL
4528926,MR GUMB
4527532,MR YOW
4530819,MURRAY
4530341,PEMBRY
4531788,PETERSON
4529177,PILCHER
4529174,RODEN
4529072,SEN MARTIN
4530797,SGT TATE
4528550,SHERIFF
4532795,STACY
4531846,SWAT COMMANDER
4526518,THE "HOSTAGE"
4531046,THE LITTLE GIRL
4529025,TV ANCHOR
