Id,Label
3199282,AL
3202523,ALICE
3199811,ANDY
3201824,ARNIE
3202102,ASSISTANT #1
3201063,BILL
3200762,CAPTAIN HENDERSON
3201499,CARL
3201069,CLAIRE
3204360,CLERK
3200552,DOCTOR
3200854,DR ROGOFF
3202098,DRIVER
3199271,ED
3198815,FRED
3201656,GIRL #1
3200297,GUARD
3200756,JOHNNY MACK
3201502,LANIE
3200224,MARIAN
3201897,MR EDDY
3204495,MR EDDY/LAURENT
3199698,MYSTERY MAN
3201207,PETE
3202269,PHIL
3199748,PHONE VOICE OF
3200938,PRISON OFFICIAL #1
3200219,RAQUEL
3198811,RENEE
3201003,REPORTER
3201628,SHEILA
3204273,VOICE FROM BEHIND
3200429,WARDEN
