Id,Label
2897747,ALBURT
2897815,BARTENDER
2891736,BILL
2894861,BOSS TANAKA
2893420,BUCK
2898448,BUDD
2896485,BUSINESS SUIT
2892886,DOCTOR
2897657,DOORMAN
2892749,ELLE
2894084,FADE UP ON
2893155,GERALD
2894494,HANZO
2901720,JOSEPHINA
2903444,KAREN
2892086,LITTLE GIRL
2891706,MAN
2901233,MELANIE
2902601,MOMMY
2895835,MR BARREL
2892156,NIKKI
2897379,NURSE OWENS
2893294,ORDERLY
2899842,PAI MEI
2891672,PROLOGUE
2895165,SOFIE
2896789,SPLIT SCREEN
2898728,STRIPPER
2894111,SUSHI CHEF
2898718,TED
2891779,THE BRIDE
2892077,THE HOUSEWIFE
2893062,THE ORDERLY
2898518,TIME CUT
2897662,TWO EYES
2892239,VERNITA
2893073,WARREN
2896492,YUKI
