Id,Label
1150923,BAGBY
1151406,BARNEY
1154898,BIG FARMER
1154983,BLACK SCREEN
1154746,CHILD
1152010,CHINESE BUTLER
1154610,CLERK
1150969,COUNCILMAN
1154212,CROSS
1150572,CURLY
1155010,DUBOIS
1150881,DUFFY
1154999,DUSK
1155340,EMMA
1152324,ESCOBAR
1151646,EVELYN
1151021,FARMER
1152043,GARDENER
1150600,GITTES
1151676,GRAY-HAIRED MAN
1152266,GUARD
1153132,IDA
1157018,KATHERINE
1152294,LOACH
1156549,MAID
1152710,MORTY
1153509,MRS MATCH
1150779,MRS MULWRAY
1151961,MULVIHILL
1150980,MULWRAY
1154053,OLD MAN
1151439,OTHER CUSTOMER
1155173,PALMER
1154073,PILOT
1154768,RAINMAKER
1150976,REACTION – GITTES
1154885,RED FACED FARMER
1151801,SECRETARY
1152992,SMALLER MAN
1150759,SOPHIE
1152859,THE BOY
1153001,THE SMALLER MAN
1156483,THIRD ASSISTANT
1155924,THROUGH THE WINDOW
1156155,VOICE ON PHONE
1150669,WALSH
1157210,WIFE
1150665,WOMAN
1151869,YELBURTON
1151611,YOUNG WOMAN
