Source,Target,Weight
1458637,1458629,2.0
1458637,1460145,3.0
1458637,1459030,1.0
1458637,1460374,2.0
1458637,1459461,13.0
1458629,1459259,1.0
1458629,1458755,1.0
1459259,1458637,6.0
1459259,1460145,4.0
1459259,1458755,3.0
1459259,1458906,4.0
1458910,1458637,3.0
1458910,1459259,2.0
1458910,1460145,2.0
1458910,1459030,5.0
1458910,1460357,1.0
1458910,1459335,2.0
1458910,1458755,1.0
1458910,1458906,6.0
1458910,1459033,3.0
1458910,1460032,2.0
1458910,1459461,4.0
1460145,1459030,3.0
1460145,1460357,1.0
1460145,1459335,1.0
1460145,1458906,3.0
1459030,1459088,1.0
1459030,1459259,1.0
1459030,1459335,6.0
1459030,1459461,1.0
1459030,1460440,1.0
1460357,1458637,7.0
1460357,1459259,2.0
1460357,1460374,1.0
1460357,1458906,2.0
1460357,1459461,4.0
1459335,1458637,3.0
1459335,1459259,2.0
1459335,1460357,2.0
1459335,1458906,5.0
1459335,1459461,3.0
1459335,1459576,2.0
1462328,1458637,1.0
1458755,1458637,10.0
1458755,1460145,4.0
1458755,1459030,2.0
1458755,1460357,1.0
1458755,1460374,1.0
1458755,1459033,2.0
1458755,1460032,1.0
1458755,1459461,4.0
1458906,1458637,6.0
1458906,1459030,2.0
1458906,1458755,2.0
1458906,1459033,2.0
1458906,1460032,3.0
1459033,1458637,3.0
1459033,1459088,1.0
1459033,1459259,1.0
1459033,1460145,3.0
1459033,1459030,14.0
1459033,1460357,2.0
1459033,1459335,4.0
1460032,1458637,4.0
1460032,1459259,2.0
1460032,1460145,2.0
1460032,1459030,1.0
1460032,1460357,1.0
1460032,1459033,2.0
1460032,1459461,2.0
1460032,1459576,2.0
1459461,1459259,2.0
1459461,1460145,2.0
1459461,1460374,1.0
1459461,1462328,1.0
1459461,1458906,7.0
1459461,1459033,1.0
1459461,1459576,3.0
1459576,1458637,4.0
1459576,1459259,1.0
1459576,1458910,5.0
1459576,1460145,2.0
1459576,1459030,1.0
1459576,1460357,1.0
1459576,1458755,1.0
1459576,1458906,6.0
1459576,1459033,2.0
1460440,1459335,1.0
1460440,1459033,1.0
