Id,Label
3264978,BARISTA
3264060,BESS
3268200,BIG BOY
3263729,BILL
3263796,BRAD
3263864,BRETT
3267526,COMPUTER VOICE
3266374,DEUCE
3264020,DR FELDMAN
3263853,GARY
3264093,GLADYS
3263789,HADJI
3267511,HUMAN OPERATOR
3263848,JEN
3265673,KOREAN GUY
3267028,LOC
3266166,MC
3263779,MOCHA
3263785,MONSTER
3264443,NARRATOR
3264595,OLD WOMAN
3264467,PJ
3266456,RAT
3268123,REPORTER
3263753,REPORTER #1
3264464,SEAN
3264681,SEAN AND PJ
3266952,SECRETARY
3264763,SHONDRA
3267685,SISTER #1
3267688,SISTER #2
3266352,SNUFFY
3266062,TEC
3263759,TOM
