Id,Label
1857040,AIDE
1859795,AKANIT
1858748,AKNOT
1857855,ASSISTANT
1861203,BABY RAY
1856635,BILLY
1857007,CAPTAIN
1859892,CHECK-IN ATTENDANT
1857963,CHIEF
1860951,CHIEF OF POLICE
1856943,CLERK
1861291,COMMANDER
1857987,COP
1859567,COP 1
1861939,COP 2
1859583,COP 3
1860430,COPILOT
1857160,CORNELIUS
1858255,DAVID
1861527,DIVA
1857836,DOCTOR
1861819,EMPEROR
1857334,FINGER
1857550,FIRST OFFICER
1860948,FOG
1857520,GENERAL
1857720,GENERAL MUNRO
1857901,GIRL
1857112,HEAD CHEMISTS
1859130,HEAD SCIENTIST
1860830,HOST
1860814,HOSTESS
1856849,KOMMANDER
1857322,KORBEN
1858340,LEELOO
1860106,LOC RHOD
1857770,MACTILBURGH
1861260,MANAGER
1861351,MANGALORE
1860447,MECHANIC
1859217,MOTHER
1857610,MUGGER
1857767,MUNRO
1858415,NEIGHBOR
1860440,PILOT
1861981,POLICEMAN
1857055,PRESIDENT
1856659,PRIEST
1856618,PROFESSOR
1858535,RIGHT ARM
1860018,ROBOT
1857226,SCIENTIST
1860658,SECRETARY
1859842,SECURITY GUARD
1860671,SHADOW
1857003,STAEDERT
1860081,STEWARDESS
1860410,STEWARDESS 2
1857013,TECHNICIAN
1858839,THAI
1860185,VOCODER
1858542,ZORG
