Source,Target,Weight
4451441,4453458,1.0
4451441,4451430,2.0
4451441,4451828,1.0
4451441,4451548,1.0
4451430,4453458,1.0
4451397,4451441,15.0
4451397,4453458,1.0
4451397,4451430,2.0
4451397,4451591,1.0
4451397,4454348,2.0
4451397,4454435,1.0
4452668,4451447,1.0
4454852,4451441,1.0
4451828,4451397,1.0
4451828,4451447,3.0
4451447,4451441,19.0
4451447,4453458,1.0
4451447,4451430,2.0
4451447,4451397,14.0
4451447,4453982,1.0
4452717,4451397,1.0
4453273,4451441,1.0
4453273,4451397,1.0
4453273,4451447,1.0
4454348,4454435,1.0
4454225,4451447,1.0
4453982,4451441,1.0
