Id,Label
1284911,ANDY
1285400,ATTORNEY
1288052,BURT
1284100,CHESSMASTER
1284162,COMPUTER
1290496,COMPUTER VOICE
1284730,CONFESSOR
1288060,CONRAD
1284470,COP
1288866,DARYLL
1288858,DARYLL LEE
1289773,DETECTIVE
1289784,DETECTIVE 2
1284455,DOC
1289972,FBI
1290520,FRED
1288409,GIGI
1284746,HARVEY
1283864,HELEN
1285491,JUDGE
1289307,KID
1289152,MAC
1288013,MAN
1284726,NIKKO
1284800,PACHULSKI
1290924,PARAMEDIC
1286764,PETER
1284486,PHONE VOICE
1284379,QUINN
1284202,RUBEN
1288265,SAKS
1284348,SUSAN
1286761,WOMAN
