Source,Target,Weight
2298827,2299341,1.0
2298827,2301359,1.0
2298827,2299049,2.0
2298827,2300631,2.0
2298827,2300521,1.0
2298827,2302866,1.0
2298827,2302322,1.0
2298827,2302444,1.0
2298827,2298804,3.0
2298827,2304890,1.0
2298827,2303298,1.0
2298827,2301705,1.0
2298827,2300386,1.0
2298827,2301377,1.0
2298827,2298785,20.0
2298827,2299427,1.0
2298827,2304052,1.0
2298827,2304045,1.0
2298827,2298730,21.0
2298827,2300379,1.0
2298827,2302640,1.0
2298827,2304762,1.0
2299341,2299427,1.0
2301359,2301377,1.0
2304634,2298827,1.0
2304634,2300631,1.0
2304634,2301124,1.0
2304634,2298804,1.0
2304634,2304890,1.0
2304634,2304686,1.0
2304634,2298706,1.0
2304634,2298785,1.0
2304634,2298711,1.0
2304634,2304762,1.0
2299049,2298785,1.0
2299049,2298730,2.0
2300631,2301124,1.0
2300631,2304890,1.0
2300631,2304762,1.0
2302670,2298785,1.0
2300521,2300631,1.0
2301124,2298827,8.0
2301124,2301359,1.0
2301124,2302866,1.0
2301124,2304890,1.0
2301124,2298785,7.0
2301124,2298730,6.0
2302444,2298785,1.0
2302444,2298730,1.0
2298804,2299341,1.0
2298804,2300631,1.0
2298804,2301124,1.0
2298804,2304890,1.0
2298804,2304686,1.0
2298804,2298785,3.0
2298804,2299427,1.0
2298804,2298730,4.0
2298804,2304762,1.0
2299000,2298827,1.0
2299000,2299049,1.0
2299000,2298730,1.0
2299766,2298827,1.0
2299766,2299049,1.0
2299766,2298730,1.0
2303298,2304052,1.0
2303298,2304045,1.0
2300883,2298827,1.0
2300883,2303298,1.0
2300883,2298785,1.0
2300883,2298730,1.0
2299567,2298730,1.0
2304686,2298827,1.0
2304686,2300631,1.0
2304686,2301124,1.0
2304686,2304890,1.0
2304686,2298785,1.0
2304686,2304762,1.0
2298706,2298827,2.0
2298706,2300631,1.0
2298706,2301124,1.0
2298706,2302411,1.0
2298706,2298804,1.0
2298706,2304890,1.0
2298706,2304686,1.0
2298706,2298785,1.0
2298706,2304762,1.0
2301741,2298827,1.0
2301741,2298785,1.0
2301735,2298827,1.0
2301735,2301741,1.0
2301735,2298785,1.0
2301735,2298730,1.0
2302730,2298827,1.0
2302730,2301124,1.0
2302730,2302866,1.0
2302730,2298785,1.0
2300386,2300631,1.0
2300386,2300521,1.0
2300386,2298785,1.0
2300386,2298730,1.0
2301377,2301124,1.0
2301377,2298785,1.0
2301377,2298730,1.0
2298785,2299341,1.0
2298785,2301359,1.0
2298785,2300631,2.0
2298785,2300521,1.0
2298785,2302866,1.0
2298785,2302322,1.0
2298785,2304890,1.0
2298785,2299766,1.0
2298785,2303298,2.0
2298785,2301705,1.0
2298785,2299427,1.0
2298785,2304052,1.0
2298785,2304045,1.0
2298785,2302640,1.0
2298785,2304762,1.0
2298711,2298827,3.0
2298711,2300631,1.0
2298711,2301124,1.0
2298711,2302411,1.0
2298711,2302322,1.0
2298711,2298804,1.0
2298711,2304890,1.0
2298711,2304686,1.0
2298711,2298706,3.0
2298711,2298785,2.0
2298711,2298730,3.0
2298711,2304762,1.0
2304045,2304052,1.0
2298730,2299341,1.0
2298730,2301359,1.0
2298730,2304634,1.0
2298730,2300631,2.0
2298730,2300521,1.0
2298730,2302866,1.0
2298730,2302322,1.0
2298730,2304890,1.0
2298730,2303298,1.0
2298730,2301705,1.0
2298730,2304686,1.0
2298730,2298706,2.0
2298730,2301741,1.0
2298730,2302730,1.0
2298730,2298785,20.0
2298730,2299427,1.0
2298730,2304052,1.0
2298730,2304045,1.0
2298730,2302640,1.0
2298730,2304762,1.0
2300379,2300631,1.0
2300379,2300521,1.0
2300379,2300386,1.0
2300379,2298785,1.0
2300379,2298730,1.0
2304762,2301124,1.0
2304762,2304890,1.0
