Id,Label
1512596,ASAP
1510928,BANKROBBER
1505971,BARRIGAN
1511929,BARTENDER
1513777,BILL
1506076,BILLY
1507124,BILLY'S AUNT
1508522,BOOKIE
1508958,BRIAN
1506065,BROWN
1509890,CAMERA GEEK COP
1510069,CHINESE GANGSTER
1510057,CHINESE TRANSLATOR
1505749,COLIN
1505620,COSTELLO
1511238,DELAHUNT
1512371,DETECTIVE 1
1512377,DETECTIVE 2
1512838,DETECTIVE 4
1506182,DIGNAM
1506783,DOME
1506111,DRILL INSTRUCTOR
1506430,ELLERBY
1505615,FADE UP ON
1511050,FBI
1509233,FITZY
1505875,FRENCH
1508191,GWEN
1505921,INSTRUCTOR
1508124,JIMMY
1507063,LAZIO
1507559,MADOLYN
1507333,MISTER FRENCH
1507474,MRS KENNEFICK
1513299,NEWS ANCHOR
1506949,OTHER PRISONER
1509954,PHONE TECH COP
1508815,PRIESTS
1505676,PROPRIETOR
1506177,QUEENAN
1506228,QUEENAN'S SECRETARY
1506785,REALTOR
1508419,REPORTER
1507159,SEAN
1506280,SGT DIGNAM
1505996,SPEAKER
1506719,UNCLE
1512163,VOICE ON PHONE
1505714,YOUNG COLIN
1505663,YOUNG COSTELLO
1508834,YOUNG PRIEST
