Id,Label
2268049,AMY
2269381,ANNOUNCER
2267715,ARLENE
2266830,BOB
2265728,BROADCAST
2265896,CARL
2265555,CAT
2264435,CLUB MEMBER #1
2264441,CLUB MEMBER #2
2264452,CLUB MEMBER #3
2267903,DAN
2267973,DARIUS
2265849,DEBI
2267956,DENNIS
2265335,DR OATMAN
2264604,DRIVER
2266466,DUMB GUY VOICE
2265773,FEMALE DEEJAY
2268182,FORMER-SQUARE #2
2268191,FORMER-SQUARE #3
2264918,GROCER
2266697,HUSBAND
2267775,KEN
2265681,LARDNER
2264905,MARCELLA
2264425,MARTIN
2265951,MARY
2265686,MCCULLERS
2267950,MIKE
2267105,MONTY
2267499,MR NEWBERRY
2268959,NEWBERRY
2266449,OLD WOMAN
2266552,PAUL
2266644,SOUTHTEC GUARD
2268284,STACEY
2267845,TERRY
2267306,WAITRESS
2264987,WOMAN
