Id,Label
1740525,BLACK
1742790,BOYS
1740998,CARMEN
1741055,CARRIE
1739033,CLEMENTINE
1739667,CONDUCTOR
1745162,DISTRAUGHT WOMAN
1743135,FATHER
1743037,HOLLIS
1744240,HOWARD
1742660,JOE EARLY
1739265,JOEL
1745148,MAN
1741559,MARK
1739030,MARY
1739049,MIERZWIAK
1743285,MIERZWIAK VOICE
1744753,MONTAGE
1742372,MOTHER
1743399,NAOMI
1745237,OLD MAN
1738950,OLD WOMAN
1740580,PATRICK
1738947,RECEPTIONIST
1740504,RECORDED VOICE
1741062,ROB
1745130,SAD WOMAN
1745261,SECOND OLD WOMAN
1739090,STAN
1740413,VOICE-OVER
1739328,WAITRESS
1744966,YOUNG WOMAN
