Source,Target,Weight
2339363,2337301,1.0
2338476,2339809,1.0
2338476,2340112,1.0
2338476,2340468,1.0
2338476,2340019,2.0
2338476,2336907,1.0
2338476,2336933,7.0
2339344,2339363,1.0
2339344,2337301,1.0
2337177,2337181,1.0
2337177,2337301,1.0
2337684,2336933,1.0
2338793,2338476,1.0
2338793,2336933,1.0
2342395,2338476,1.0
2342395,2336907,1.0
2337407,2339809,2.0
2337407,2338237,1.0
2337407,2337029,1.0
2337407,2337301,1.0
2339713,2337301,1.0
2336924,2336907,1.0
2339809,2336933,1.0
2339809,2337301,1.0
2338237,2339809,1.0
2338237,2336933,2.0
2338237,2337301,2.0
2341220,2338476,2.0
2338732,2338476,1.0
2338732,2341916,1.0
2337029,2336933,2.0
2340525,2336933,1.0
2338473,2338476,3.0
2338473,2337407,1.0
2338473,2339809,1.0
2340468,2339809,1.0
2341727,2341738,3.0
2337181,2337301,1.0
2336907,2341727,2.0
2336933,2339363,1.0
2336933,2339344,1.0
2336933,2337177,1.0
2336933,2337504,1.0
2336933,2337407,2.0
2336933,2336924,2.0
2336933,2341220,1.0
2336933,2340019,1.0
2336933,2337181,1.0
2336933,2336907,1.0
2336933,2341414,1.0
2337301,2336933,3.0
2337301,2338199,1.0
2341738,2336907,2.0
2338199,2338237,1.0
