Id,Label
3539681,AL
3536231,ATTENDANT
3537184,BARBARA
3535924,BOB
3535628,BOBO
3538643,BONNIE
3536969,CHRISSY
3535495,CONTI
3536368,COSMO
3536195,CRONE
3535744,EDDIE
3536655,FELIX
3535555,FLORIST
3538341,HARVEY
3536262,IRV
3538990,JIMMY
3535909,JOHNNY
3535459,LORETTA
3535938,LORETTA AND MR JOHNNY
3536874,LORETTA ON THE PHONE
3536258,LOTTE
3536662,LUCY
3539068,MAN
3537323,MONA
3535631,MR JOHNNY
3536879,MR JOHNNY ON THE PHONE
3535603,MUSIC
3536348,OLD MAN
3535691,PATRICIA
3535688,PERRY
3538237,PRIEST
3537763,RAYMOND
3537769,RITA
3537055,ROCCO
3536984,RONNY
3536556,ROSE
3539039,SHEILA
3535712,SHY WAITER
3535902,WAITER
3535422,ZITO
