Id,Label
4057605,BRETT
4058592,BUDDY
4058019,BUTCH
4060076,CAPT KOONS
4059110,ED SULLIVAN
4058055,ENGLISH DAVE
4060290,ESMARELDA
4060614,FABIENNE
4062356,FOURTH MAN
4061593,GAWKER #2
4057077,HONEY BUNNY
4062737,JIMMIE
4058186,JODY
4057097,JULES
4058231,LANCE
4063840,MANAGER
4057986,MARSELLUS
4057763,MARVIN
4061652,MAYNARD
4058398,MIA
4060058,MOTHER
4063718,PATRON
4061572,PEDESTRIAN
4059417,PREACHER
4057073,PUMPKIN
4063490,RAQUEL
4057772,ROGER
4060209,SPORTSCASTER #1
4060231,SPORTSCASTER #2
4061832,THE GIMP
4062894,THE WOLF
4057101,VINCENT
4056826,WAITRESS
4063481,WINSTON
4060044,WOMAN
4056770,YOUNG MAN
4056774,YOUNG WOMAN
4061778,ZED
