Source,Target,Weight
1307589,1307646,1.0
1306159,1304578,1.0
1305153,1305129,1.0
1305934,1304765,1.0
1306133,1306159,1.0
1306133,1308573,1.0
1306133,1310864,1.0
1306133,1305006,2.0
1306133,1304578,3.0
1304765,1309185,2.0
1304765,1306677,1.0
1304765,1306159,1.0
1304765,1304990,1.0
1304765,1305153,1.0
1304765,1306133,6.0
1304765,1304878,2.0
1304765,1307161,1.0
1304765,1308573,1.0
1304765,1310526,1.0
1304765,1304660,2.0
1304765,1310864,1.0
1304765,1309119,3.0
1304765,1307030,1.0
1304765,1305006,7.0
1304765,1304869,1.0
1304765,1309359,2.0
1304765,1304947,6.0
1304765,1308058,1.0
1304765,1307022,1.0
1304765,1307300,1.0
1304765,1305418,1.0
1304765,1307244,1.0
1304765,1304578,10.0
1305728,1304765,11.0
1304788,1304765,13.0
1304788,1310526,1.0
1304788,1308058,1.0
1307251,1304765,1.0
1309119,1309185,1.0
1305006,1304990,1.0
1305006,1305728,2.0
1305006,1308573,1.0
1305006,1304788,2.0
1305006,1309359,1.0
1305006,1304947,1.0
1305006,1308058,1.0
1305006,1305129,1.0
1304869,1304878,2.0
1309429,1304765,1.0
1309429,1305006,1.0
1310646,1304765,1.0
1310646,1305006,1.0
1304947,1304990,1.0
1304655,1304660,1.0
1310785,1304765,1.0
1310785,1305006,1.0
1305748,1304765,1.0
1307014,1304765,1.0
1307014,1307030,1.0
1307014,1307022,1.0
1304781,1304765,1.0
1304781,1304788,1.0
1305129,1306677,1.0
1305129,1304765,8.0
1305129,1305418,1.0
1307022,1307030,1.0
1305418,1306677,1.0
1307835,1304765,7.0
1307835,1310526,1.0
1307835,1304788,6.0
1304578,1307646,1.0
1304578,1308573,1.0
1304578,1304660,3.0
1304578,1305006,1.0
1304578,1304655,1.0
