Id,Label
3252710,ARLENE
3251446,BOBBY
3253029,BRENT
3254674,BROADCAST
3250275,BROWN
3249997,BUTLER
3251699,CABBIE
3251136,CERRANO
3254887,CHARLES
3252957,CLAIRE
3254927,DARLA
3249909,DONOVAN
3250647,DORN
3251882,DOWN ON THE FIELD
3251858,DOYLE
3254224,DRIVER
3252045,END MONTAGE
3253675,FARMER
3251958,FIRST BASEMAN
3249893,GROUNDSKEEPER
3252670,GUY
3250810,HARRIS
3250612,HAYES
3252951,JACK
3252976,JANICE
3251831,JOHNNY
3251587,LYNN
3250437,MANAGER
3249914,MATTHEWS
3251180,MONTAGE SEQUENCE
3254618,NEWSPAPER HEADLINE
3250051,OMIT
3250530,PEPPER
3249930,RACHEL
3253319,REXMAN
3250270,SECRETARY
3249989,SIMMONS
3253494,SUZANNE
3250203,TAYLOR
3254712,TEAM
3250547,TEMPLE
3252111,THE BLEACHER BAND
3252606,THE FIELD
3254773,THE LONGSHOREMEN
3252047,THE SCOREBOARD
3249860,THELMA
3252886,TOM
3254805,TV SCREEN
3253259,VAUGHAN
3250324,VAUGHN
3249865,VIC
3251733,VOICE ON PHONE
3251580,WAITER
3252084,YANKEE HITTER
