Id,Label
2649872,BARBARA
2653744,BILL FELLING
2652784,BILL ROBERTSON
2654758,CHARLIE PHILLIPS
2652567,COP
2654966,DAN RATHER
2650885,DEBBIE DELUCA
2649997,DEBORAH
2650803,DON HEWITT
2650449,DOUG OLIVER
2653910,ERIC KLUSTER
2652645,FBI AGENT #1
2652639,FBI AGENT #2
2650844,FELLING
2653853,HELEN CAPERELLI
2650166,INTERPRETER
2650334,JAKE
2654851,JIM COOPER
2651572,JOHN HARRIS
2653046,KIDS
2649909,LIANE
2649706,LOWELL
2655696,MAN GEOLOGIST
2651555,MARK STERN
2653319,MICHAEL MOORE
2649812,MIKE WALLACE
2652421,MOTLEY
2651722,MRS WATSON
2649787,NORMAN
2654828,PALLADINO
2653614,PHOTOGRAPHER
2654940,POLICEMAN
2652348,RICHARD SCRUGGS
2654821,SANDRA SUTHERLAND
2653140,SECURITY GUARD
2650320,SHARON
2653585,STENOGRAPHER
2655354,THE HOTEL MANAGER
2652337,THE PILOT
2649703,THE SHEIKH
2650917,THOMAS SANDEFUR
2653484,TOBACCO LAWYER
2652309,TONY BALDO
2655789,WALLACE
2649869,WIGAND
