Source,Target,Weight
1637499,1633739,3.0
1637499,1638399,1.0
1634189,1637499,1.0
1634189,1634230,1.0
1634189,1633642,1.0
1634189,1634264,3.0
1634189,1633739,1.0
1634189,1634139,2.0
1634189,1635918,1.0
1634189,1633050,1.0
1634189,1633375,1.0
1634189,1633510,1.0
1636845,1637499,1.0
1634230,1634264,1.0
1633488,1633739,1.0
1633488,1633510,1.0
1633642,1633614,1.0
1633642,1633306,3.0
1633642,1633510,1.0
1633614,1633306,1.0
1633032,1637499,2.0
1633032,1634189,1.0
1633032,1636845,1.0
1633032,1633392,1.0
1633032,1633126,4.0
1634264,1637499,1.0
1634264,1636845,1.0
1634264,1633032,2.0
1634264,1633392,1.0
1634264,1633375,2.0
1633392,1637499,1.0
1633392,1636845,1.0
1633392,1633488,1.0
1633392,1633642,4.0
1633392,1634977,6.0
1633392,1633375,2.0
1633392,1635753,1.0
1633392,1633510,1.0
1637491,1637499,2.0
1637491,1633032,1.0
1637491,1633739,2.0
1635944,1635948,1.0
1635944,1633306,1.0
1635948,1633306,1.0
1633739,1636845,1.0
1633739,1633032,2.0
1633739,1634264,1.0
1633739,1633392,1.0
1633739,1635944,1.0
1633739,1635948,1.0
1633739,1634860,1.0
1633739,1633306,13.0
1633739,1633050,4.0
1633739,1632948,1.0
1633739,1634635,1.0
1637523,1636784,1.0
1634977,1633642,4.0
1636997,1637016,1.0
1636997,1633306,1.0
1637255,1633739,1.0
1637255,1633306,1.0
1634592,1633306,1.0
1633306,1637499,1.0
1633306,1636845,2.0
1633306,1637016,1.0
1633306,1633488,1.0
1633306,1633032,2.0
1633306,1634264,2.0
1633306,1633392,7.0
1633306,1637523,1.0
1633306,1634977,2.0
1633306,1636784,6.0
1633306,1633375,2.0
1633306,1633510,1.0
1634139,1634230,1.0
1634139,1633642,1.0
1634139,1634264,1.0
1633050,1637499,1.0
1633050,1636845,1.0
1633050,1633032,2.0
1633050,1634264,1.0
1633050,1633392,1.0
1633050,1633126,1.0
1633050,1633306,4.0
1632948,1636784,1.0
1638399,1633032,1.0
1634635,1634860,1.0
1634635,1633306,1.0
1636784,1637016,1.0
1636784,1633392,1.0
1636784,1633739,3.0
1636784,1636997,1.0
1636784,1633050,1.0
1637869,1633032,1.0
1633375,1633488,1.0
1633375,1633642,1.0
1633375,1633032,1.0
1633375,1633510,1.0
