Id,Label
2392623,ADL CHAIRMAN
2396393,ANOTHER CORRIDOR
2393674,ANOTHER ROOM
2394616,BAMBI
2394902,BANDLEADER
2393543,BLACK TEENAGER
2392837,BLONDE BOMBSHELL
2394852,CARNIVAL WORKER
2394981,CHAIM FEYGELE
2392575,CHIEF
2393260,COMPUTERIZED VOICE
2392703,ESTHER
2394393,FRECKLE FACED GENTILE BOY
2396371,GUNFIRE
2392591,HALL
2392172,HAMMER
2394761,HARRIET TUBBELMAN
2392612,HARVEY WEINSTEIN
2393857,HEAD ELF
2395454,ISRAELI RENTAL AGENT
2393687,JAMAL
2392655,JDL MEMBER 1
2394555,JIMMY
2396711,JOE LIEBERMAN
2394956,JOSHUA
2393588,MOHAMMED
2392930,MRS CARVER
2392205,OLD WOMAN
2393424,SAMMY DAVIS JR JR
2392546,SANTA
2392404,SANTA CLAUS
2396207,SASSY BLACK PROSTITUTE
2392245,SHLOMO
2393992,SKINHEAD BARTENDER
2392248,TEENAGE GENTILE
2392339,TIKVA
2393910,TINY TIM
2394366,TONY
2393599,WHITE ACCOUNTANT
