Id,Label
1121978,ADAM
1116309,ANOTHER ANGLE
1117457,ATTENDANT
1117536,BARTHOLOMEW
1124081,CARSON
1119973,CLERK
1116284,DELETED
1119407,DRIVER
1119362,DYLE
1118141,EMCEE
1123660,GENDARME
1118285,GIDEON
1116774,GRANDPIERRE
1123557,GUARD
1116314,JEAN-LOUIS
1116427,MAN
1120353,MANAGER
1124459,MARINE
1116439,PETER
1116318,REGGIE
1117789,SCOBIE
1124493,SECRETARY
1116334,SYLVIE
1117364,TEX
1123125,THÉOPHILE
1119829,TOURIST
1123636,TRAIN GUARD
1119593,WAITER
1118173,WIDE ANGLE
1116324,WIDER ANGLE
1118848,WOMAN
