Source,Target,Weight
795603,801186,1.0
795603,796970,1.0
795603,796967,1.0
795603,797232,3.0
795603,798723,1.0
795603,800014,1.0
795603,799738,1.0
795603,797400,1.0
795603,799966,1.0
795603,796964,1.0
795603,797012,1.0
795603,796988,1.0
795603,797158,1.0
795603,795675,2.0
795603,799722,1.0
795603,801803,1.0
795603,796957,1.0
800946,795603,1.0
800946,801186,1.0
800946,798807,2.0
797970,795603,1.0
794533,794664,1.0
794533,794477,1.0
794533,794544,1.0
794605,794533,1.0
794605,794622,1.0
794605,794664,1.0
801747,797453,1.0
797278,795603,1.0
796934,795603,1.0
796934,796970,1.0
796934,796967,1.0
796934,796964,1.0
796934,797012,1.0
796934,796988,1.0
796934,796957,1.0
796970,797012,1.0
796970,796988,1.0
794481,795603,6.0
794481,795168,1.0
794481,794533,1.0
794481,794605,1.0
794481,795537,1.0
794481,794537,2.0
794481,794622,1.0
794481,794664,1.0
794481,794477,16.0
794481,795163,1.0
794481,794497,1.0
794481,794714,1.0
794481,795529,1.0
796967,796970,1.0
796967,797012,1.0
796967,796988,1.0
794537,794533,1.0
794537,794605,1.0
794537,794622,1.0
794537,794664,1.0
794537,794544,1.0
798089,797453,1.0
797453,795603,19.0
797453,800946,2.0
797453,801186,1.0
797453,794481,2.0
797453,798723,1.0
797453,794477,3.0
797453,799738,1.0
797453,797012,1.0
797453,795675,1.0
797453,799722,1.0
797453,798807,11.0
794622,794533,1.0
794622,794664,1.0
800014,798723,1.0
800014,797453,1.0
800014,798807,1.0
794477,795603,5.0
794477,795168,1.0
794477,795537,1.0
794477,794537,1.0
794477,795163,1.0
794477,794497,1.0
794477,795529,1.0
797400,797453,1.0
795163,795168,1.0
798349,797453,1.0
799966,798723,1.0
799966,797453,1.0
799966,800014,1.0
799966,798807,1.0
795671,795675,4.0
796964,796970,1.0
796964,796967,1.0
796964,797012,1.0
796964,796988,1.0
794497,794502,1.0
796346,794481,1.0
796988,797012,1.0
794544,794477,1.0
795675,794481,2.0
795675,794477,2.0
795675,796346,1.0
799722,799738,1.0
801803,798807,1.0
796438,794481,1.0
794502,794481,1.0
794502,794477,1.0
794502,794517,2.0
798807,795603,10.0
798807,801186,1.0
798807,798723,1.0
798807,799738,1.0
798807,799722,1.0
796957,796970,1.0
796957,796967,1.0
796957,796964,1.0
796957,797012,1.0
796957,796988,1.0
795529,795537,1.0
