Source,Target,Weight
1303777,1302174,1.0
1303777,1300558,1.0
1301281,1302899,1.0
1301281,1300504,1.0
1301281,1302890,1.0
1301281,1302455,1.0
1301281,1302858,1.0
1301972,1300356,1.0
1301972,1301058,1.0
1301972,1300448,1.0
1302706,1300504,1.0
1301061,1300356,2.0
1301061,1301485,1.0
1301061,1302174,1.0
1301061,1301065,3.0
1301061,1301098,3.0
1300414,1301058,1.0
1302917,1302923,1.0
1302917,1300356,1.0
1302917,1302302,1.0
1300504,1300294,2.0
1300504,1300356,6.0
1300504,1300768,4.0
1300294,1300299,1.0
1300965,1300356,1.0
1300965,1300967,1.0
1303790,1303777,2.0
1303790,1303780,2.0
1303790,1302174,1.0
1303790,1301065,1.0
1303790,1300558,1.0
1300356,1301281,2.0
1300356,1300414,1.0
1300356,1300294,1.0
1300356,1303016,1.0
1300356,1300448,10.0
1300356,1301156,1.0
1302890,1302899,1.0
1303786,1303777,2.0
1303786,1303790,3.0
1303786,1303780,2.0
1303786,1302174,1.0
1303786,1301065,1.0
1303786,1300558,1.0
1301058,1303777,1.0
1301058,1301281,1.0
1301058,1301061,2.0
1301058,1303790,1.0
1301058,1300356,3.0
1301058,1303786,1.0
1301058,1303780,1.0
1301058,1303774,1.0
1301058,1300448,2.0
1301058,1301098,2.0
1301485,1300356,1.0
1301485,1300448,1.0
1300768,1301281,1.0
1300768,1301061,1.0
1300768,1300356,8.0
1300768,1301098,1.0
1303016,1300504,1.0
1302302,1302706,1.0
1302302,1302923,1.0
1302302,1300504,1.0
1303780,1303777,2.0
1303780,1302174,1.0
1303780,1303774,2.0
1303780,1300558,1.0
1302943,1302917,1.0
1302943,1300356,1.0
1302858,1302899,1.0
1302858,1300504,1.0
1302858,1302890,1.0
1302858,1303016,1.0
1302174,1301281,1.0
1302174,1300504,1.0
1302174,1300356,1.0
1302174,1301058,2.0
1302174,1300448,1.0
1302174,1301098,1.0
1303774,1303777,3.0
1303774,1303790,3.0
1303774,1303786,3.0
1303774,1302174,1.0
1303774,1301065,1.0
1303774,1300558,1.0
1301065,1303777,2.0
1301065,1300414,1.0
1301065,1300356,1.0
1301065,1301058,5.0
1301065,1303780,2.0
1301065,1302174,3.0
1301065,1301098,1.0
1300448,1301281,5.0
1300448,1302899,1.0
1300448,1300414,2.0
1300448,1301084,1.0
1300448,1300504,3.0
1300448,1302890,1.0
1300448,1302455,1.0
1300448,1300768,2.0
1300448,1303016,1.0
1300448,1302858,2.0
1300448,1300558,2.0
1300967,1300356,1.0
1300558,1301281,4.0
1300558,1300504,4.0
1300558,1302532,2.0
1300558,1300294,1.0
1300558,1300356,3.0
1300558,1300768,2.0
1300558,1302174,2.0
1301098,1301281,2.0
1301098,1300504,1.0
1301098,1300356,3.0
1301098,1300448,2.0
1301098,1300558,1.0
