Id,Label
1390937,ARCHER
1390826,BAMBER
1387111,BARBARA
1386282,BOLTON
1385841,BOY 1
1386959,BREMNER
1385826,CLOUGH
1388631,COLEMAN
1387608,COMMENTATOR
1388799,COMMITTEE CHAIRMAN
1386260,CUSSINS
1388550,DAVID FROST
1391325,FLOOR MANAGER
1386912,GILES
1386927,HUNTER
1386165,JEAN
1386067,JIMMY
1388607,JOHN SALDER
1387625,JOURNALIST
1387563,LONGSON
1387362,MACKAY
1389105,MACKENZIE
1388119,MCGOVERN
1387438,MCGOVERN/O'HARE
1385880,MITCHELL
1390028,NIGEL
1388718,PARKINSON
1386379,RADIO ANNOUNCER
1389928,REPRESENTATIVE
1385767,REVIE
1385830,SIMON
1389751,SON
1386421,TAYLOR
1386477,THAT
1388149,TODD
1386447,UNCLE SAM
1386389,WHITE-HAIRED ELDER
