Id,Label
5558729,AC/DC
5559300,ADAM
5559120,ADMISSIONS-DESK WOMAN
5562279,ALYSSA
5558698,ANNOUNCER
5558188,BARTENDER
5558141,BIG CHRIS
5562344,BLACK SCREEN
5562087,BOOKER D
5558237,CASSIDY
5558553,CLUB DJ
5560151,CUSTOMER
5559004,DR TARACHANDANI
5558225,DUDE #1
5558228,DUDE #2
5558247,DUDE #3
5560090,FAN
5557482,GREGG
5560160,GUY #1
5560165,GUY #2
5561192,HOUSEWIFE
5558898,JERRY DIFUSCO
5557357,LEN THE MANAGER
5557660,LEX LETHAL
5557647,LOCO
5557815,MAN
5557821,MEATHEAD #1
5558056,MEDIC
5557616,NICK VOLPE
5561794,OLD LADY
5559191,PHARMACIST
5557323,RANDY
5558484,SCAR
5557188,SCOTT BRUMBERG
5562168,SHAWN MCPRIDE
5557718,STEPHANIE
5563016,THE AYATOLLAH
5562415,THE FRIEND
5559755,THE WOMAN
5558019,TRIO
5557417,WAYNE
5558219,WOMAN
5561159,YOUNG WOMAN
