Source,Target,Weight
476290,476033,4.0
476290,477996,1.0
476404,476409,1.0
476033,476404,1.0
476033,477908,1.0
476033,476088,2.0
476033,476163,1.0
476033,476038,1.0
476033,477996,1.0
476033,478853,1.0
476033,475653,8.0
476033,476069,1.0
476033,476239,1.0
477452,477511,1.0
477452,477481,1.0
477452,475604,1.0
476392,476404,1.0
476392,476388,1.0
476392,476409,1.0
476392,476477,1.0
477908,476290,1.0
477908,477996,1.0
477908,476271,1.0
476388,476404,1.0
476388,476409,1.0
477807,475604,1.0
477807,477837,1.0
475706,476033,1.0
475706,475604,4.0
475706,475653,3.0
479852,476033,2.0
479852,475604,2.0
476937,475706,1.0
476088,475706,1.0
476088,476163,1.0
476088,475604,1.0
477481,477511,1.0
475604,476290,1.0
475604,477511,1.0
475604,476404,1.0
475604,476033,13.0
475604,477370,1.0
475604,476163,1.0
475604,477481,1.0
475604,478130,1.0
475604,475653,12.0
475604,477837,1.0
476038,476088,1.0
476038,476163,1.0
476038,475604,1.0
476038,476069,1.0
478130,475653,1.0
476759,475604,1.0
479911,475604,1.0
478853,476271,1.0
475653,476404,1.0
475653,476392,2.0
475653,476388,1.0
475653,475800,1.0
475653,476937,2.0
476271,476290,1.0
476271,476033,3.0
476271,477996,1.0
475585,475706,1.0
475585,475604,2.0
479839,475604,1.0
479939,475604,1.0
479380,475604,1.0
476477,476388,1.0
476477,475653,3.0
476069,476088,1.0
476069,476163,1.0
476069,475604,1.0
476239,476271,1.0
