Id,Label
2126925,ASSASSIN #1
2126936,ASSASSIN #3
2128955,CASSIUS
2131374,CENTURION BODY GUARD
2127921,CHILD
2125432,COMMODUS
2126094,FALCO
2126101,GAIUS
2126013,GALLUS
2125793,GERMAN PRISONER
2127870,GRACCHUS
2130427,HANDMAIDEN
2127244,JUBA
2125441,LUCILLA
2128627,LUCIUS
2127880,MARCELLUS
2125763,MARCUS
2125582,MAXIMUS
2127305,PROXIMO
2125560,QUINTUS
2127661,SCRIBE
2127298,SLAVE TRADER
2125507,SOLDIER #1
2125556,TITUS
2127771,TRAINER #1
2128987,TRAINER #3
2129003,TRAINER #4
2126035,VALERIUS
2127667,VIBIUS
