Source,Target,Weight
1989580,1986974,1.0
1988959,1986344,1.0
1988959,1984997,1.0
1986974,1984231,1.0
1986344,1984997,2.0
1986344,1984231,1.0
1987145,1987162,1.0
1987623,1984231,1.0
1986752,1984997,1.0
1985416,1984997,2.0
1985416,1989518,1.0
1985416,1989435,1.0
1984997,1986974,3.0
1984997,1984231,23.0
1985873,1984997,1.0
1984811,1984231,1.0
1984231,1987145,1.0
1984231,1984735,1.0
1984231,1984410,5.0
1984231,1987162,1.0
1984231,1987953,4.0
1984231,1986940,2.0
1984410,1987953,1.0
1987186,1989580,1.0
1987186,1986974,1.0
1987186,1984997,1.0
1989518,1989580,1.0
1989518,1986974,1.0
1989518,1987186,1.0
1984900,1984231,2.0
1984473,1984231,1.0
1984473,1984410,1.0
