Id,Label
2356962,ALEX
2357574,AMBER
2359156,AMY
2356753,ANNA
2358192,AT THE BAR
2363373,AUTOMATED VOICE
2356763,BEN
2357272,BETH
2365670,BILL
2359568,BRUCE
2359765,CATHERINE
2356557,CONOR
2361597,COUSIN
2363690,DAN
2364737,DEVON
2363954,DOMINIC
2356833,EMOTIONLESS CASHIER
2356495,FRIEND
2366063,GEORGE
2356241,GIGI
2360887,GREGORY
2357442,JANINE
2359374,JARRAD
2362039,JAVIER
2359607,JOSHUA
2362996,KEITH
2357961,KELLI ANN
2361641,KEN
2362331,LARRY
2359792,LAURA
2356261,LITTLE BOY
2356256,LITTLE GIRL
2362649,LOUIS
2358710,MARY
2360391,MAYA
2356294,MOM
2359597,NATHAN
2367257,NATTILY DRESSED GAY
2357222,NEIL
2365088,OH MY GOD
2363652,OK
2359771,PAIGE
2359655,PHONE RINGS
2362321,SKIP
2364703,STEVEN
2364186,TALL GIRL
2360683,TRENT
2358096,TYRONE
2356604,WAITRESS
2362989,WATTS
2363302,YOUR SOUL-UTION
