Id,Label
1168002,BARTENDER
1168927,BILL
1170227,BOY
1168413,CHRISTIAN
1173968,CLOSER ANGLE
1170540,CRAIGIE
1167765,DANNY
1167723,DEALER
1174030,DIFFERENT ANGLE
1171324,FEATURING THE KID
1169813,FELIX
1167744,FIRST PLAYER
1168901,FIRST WEALTHY TYPE
1167928,HACKIE
1168033,HOBAN
1173566,HOBAN AND YELLER
1170330,JANSEN
1167756,KID
1171291,LADY FINGERS
1167931,LANCEY
1168615,MELBA
1170458,MRS CRAIGIE
1169540,PIG
1172142,PLAYERS
1170068,ROSANNA
1174098,SCENE
1174021,SCHLAEGEL
1167969,SECOND HACKIE
1168907,SECOND WEALTHY TYPE
1168036,SHOOTER
1169519,SOKAL
1172616,THE KID
1171645,THE POKER TABLE
1173825,THE SHOOTER AND BILL
1168922,THIRD WEALTHY TYPE
1171381,YELLER
