Id,Label
116053,AGENT HALLORAN
116062,AGENT NEELEY
120106,ANCHOR
119109,ANOTHER MAN
115069,BAD DUDE
115760,BARMAID
114820,BRANCA
115420,CARLA
115581,CHI CHI
118050,CLERK
117389,CROWDER
116370,FATHER GENARRO
116448,FATHER TOMASSINO
118101,FEMALE
116909,FIRST LATINO
114430,FOX
119143,FREDERICO LARUSSO
114843,HENDERSON
115743,HOSTESS
114839,JACKSON
116098,LIEUTENANT STROZAH
115254,LUCY
114854,LUIGI
114808,LUKICH
116924,MACHETE MAN
117192,MAN
115534,NARDO
114436,NICO
115190,PIMP
115692,POLICE RADIO
117602,REFUGEE WOMAN
114769,ROSA
115529,SALVANO
114765,SARA
120115,SENATOR HARRISON
117579,SISTER BONIFACIA
115823,WALKIE-TALKIE
118249,WATANABE
114454,ZAGON
