Id,Label
2262574,BLONDE
2260223,BOBO
2259686,CLERK
2261639,COLE
2258970,COP
2259389,DEALER
2259631,DOCTOR
2262499,DRIVER
2261324,DRUNK
2261404,FRIEND
2261708,HEBBING
2259204,IRV
2258793,JEWELER
2260830,KAGGS
2262018,KYRA
2259192,LILLY
2260749,MAID
2261988,MAN
2259938,MANAGER
2259496,MINTZ
2258796,MYRA
2263360,PIERSON
2262705,RECEPTIONIST
2259412,ROPER
2258976,ROY
2262007,SECOND MAN
2259394,SHILL
2259029,SIMMS
2261154,SOLDIER
2261157,SOLDIER 2
2261166,SOLDIER 3
2261211,SOLDIER 4
2261339,WAITRESS
