Source,Target,Weight
4737355,4737481,4.0
4737355,4738275,1.0
4737355,4737409,1.0
4737355,4743146,1.0
4737355,4737289,6.0
4742617,4737481,1.0
4742617,4737762,1.0
4737481,4737450,3.0
4737481,4737414,6.0
4737481,4738275,3.0
4737481,4738029,1.0
4737481,4737289,13.0
4737481,4737470,8.0
4737481,4737437,5.0
4737450,4737355,2.0
4737450,4737733,1.0
4737450,4737414,6.0
4737450,4738780,1.0
4737450,4737289,9.0
4737450,4737762,2.0
4737450,4737437,3.0
4737733,4737289,2.0
4737733,4737726,2.0
4737733,4737217,1.0
4737733,4737739,2.0
4737414,4737355,3.0
4737414,4737733,1.0
4737414,4738275,1.0
4737414,4738029,1.0
4737414,4737289,8.0
4738275,4737289,2.0
4738275,4737437,2.0
4738029,4737450,1.0
4738029,4737470,1.0
4737409,4737481,1.0
4737409,4737450,1.0
4737409,4737414,1.0
4737409,4737470,1.0
4737409,4737437,1.0
4737289,4742617,1.0
4737289,4743252,1.0
4737289,4738029,2.0
4737289,4738780,1.0
4737289,4737409,1.0
4737289,4743146,1.0
4737289,4737762,4.0
4737213,4737217,1.0
4737470,4737355,5.0
4737470,4737450,7.0
4737470,4737733,2.0
4737470,4737414,6.0
4737470,4738275,1.0
4737470,4738780,1.0
4737470,4737289,14.0
4737470,4737762,2.0
4737470,4737739,1.0
4737470,4737437,7.0
4737762,4737481,1.0
4737762,4737733,1.0
4737762,4737414,1.0
4737762,4740306,3.0
4737726,4737762,2.0
4737726,4737739,2.0
4737217,4737726,1.0
4737739,4737481,1.0
4737739,4737289,1.0
4737739,4740306,1.0
4737739,4737762,5.0
4737437,4737355,2.0
4737437,4737733,1.0
4737437,4743252,1.0
4737437,4737414,3.0
4737437,4737289,10.0
4737437,4737762,1.0
4737437,4737739,1.0
