Id,Label
698031,ANCHOR
695629,ANCIENT JEW
697451,ANOTHER VOICE
693307,AVI
693596,BILLINGS
693243,BLACK SCREEN
694122,BLACK VOICE
697266,BRAND
693789,CARLA
693601,CARLETON
696451,CINDY
695949,CONGREGATION
693665,CURTIS
693541,DANNY
697098,DANNY/NAZI SERGEANT
695212,DRAKE
698854,ENRAGED MAN
698865,ENRAGED WIFE
694476,FATHER
695328,FIRST WAITER
694120,FUCK YOU
694641,GUY
693715,GUY DANIELSEN
695481,HATE COUNSELOR
695086,KYLE
695936,LARGE WOMAN
693971,LINA
694322,LINA MOEBIUS
694381,LINDA
697201,MIRIAM
693792,MRS MOEBIUS
696427,NEWSCASTER VOICE
694153,OFF-SCREEN VOICE
693767,OLD COOT
698980,PEOPLE
698087,PHOTOGRAPHER
695507,POLISH MAN
696002,RABBI
695955,RABBI'S AMPLIFIED VOICE
693245,RAV ZINGESSER
698010,REPORTER
695458,RUMANIAN WOMAN
696179,STEROID
695407,STEVE
697155,STUART
698974,THE DOOR
695107,VARIOUS VOICES
695051,WHIT
693521,WOMAN
697149,YOUNG MAN
