Id,Label
4704330,AUNT MAY
4705966,BANK GUARD
4704299,BEN
4705237,BRAINMAN
4706353,CABBIE
4705231,CHIEF SURGEON
4706735,COP
4706634,COP #1
4706639,COP #2
4705569,CRUSHER
4706569,DETECTIVE
4706594,DOCTOR
4708344,FEMALE COP
4703248,FLASH
4704877,GUARD
4703201,HARRY
4705296,HEAD NURSE
4705564,HIPSTER
4704039,JAMESON
4703811,KIM
4703185,LIZ
4707892,MAN
4704121,MAY
4705256,NURSE
4703151,OCK
4705558,OLD LADY
4703192,PETER
4705611,REF
4705051,REISS
4705527,RING ANNOUNCER
4703288,ROZ
4705633,SPIDER-MAN
4705247,SURGEON #2
4703294,THORKEL
4703145,WEINER
4707889,WOMAN
4706269,YOUNG WOMAN
