Source,Target,Weight
3692682,3692807,1.0
3692682,3692993,1.0
3694877,3694911,1.0
3694877,3694882,1.0
3694877,3694907,1.0
3694877,3693433,1.0
3696983,3692807,1.0
3694360,3692478,4.0
3692630,3692478,1.0
3694911,3693433,1.0
3694882,3694911,1.0
3694882,3694907,1.0
3694882,3693433,1.0
3693256,3692478,5.0
3693256,3693099,4.0
3693256,3693433,2.0
3694527,3693256,1.0
3696027,3692807,1.0
3696027,3692478,1.0
3694907,3694911,1.0
3694907,3693433,1.0
3692807,3694360,2.0
3692807,3693424,1.0
3692807,3692478,6.0
3692807,3693099,3.0
3692807,3697819,1.0
3692807,3697846,1.0
3692807,3697955,1.0
3692807,3696942,1.0
3692807,3694397,3.0
3692807,3692993,3.0
3692807,3693417,2.0
3693424,3693256,1.0
3693424,3692478,5.0
3693424,3693099,3.0
3693424,3694647,1.0
3693424,3694664,1.0
3693424,3693417,2.0
3692484,3692501,1.0
3692478,3692682,3.0
3692478,3694527,1.0
3692478,3692484,1.0
3692478,3697819,1.0
3692478,3697846,1.0
3692478,3693253,1.0
3692478,3693066,1.0
3692478,3697955,1.0
3692478,3696582,1.0
3692478,3692501,1.0
3692478,3692766,1.0
3693099,3692682,1.0
3693099,3694360,1.0
3693099,3692478,18.0
3693099,3697819,1.0
3693099,3697846,1.0
3693099,3693253,1.0
3693099,3693066,1.0
3693099,3697955,1.0
3693099,3694397,2.0
3693099,3696582,1.0
3693099,3692993,1.0
3697819,3697846,1.0
3697819,3697955,1.0
3697819,3694397,1.0
3697846,3697955,1.0
3697846,3694397,1.0
3693253,3693256,1.0
3696386,3692478,1.0
3696386,3693099,1.0
3696386,3693433,1.0
3697955,3694397,1.0
3696942,3696983,1.0
3696942,3696962,1.0
3696942,3693433,1.0
3696962,3696983,1.0
3696962,3692807,1.0
3694647,3692807,1.0
3694647,3694664,1.0
3694647,3693417,1.0
3694397,3694360,3.0
3694397,3692478,5.0
3694397,3692993,3.0
3693433,3696983,1.0
3693433,3694360,1.0
3693433,3696659,1.0
3693433,3692807,2.0
3693433,3693424,4.0
3693433,3692478,6.0
3693433,3693099,9.0
3693433,3696962,1.0
3693433,3694397,1.0
3693433,3696582,1.0
3693433,3692993,1.0
3693433,3693417,1.0
3694664,3692807,1.0
3694664,3693417,1.0
3692993,3694360,4.0
3692993,3692478,4.0
3693700,3692478,1.0
3692582,3692630,1.0
3692582,3692478,1.0
3693417,3692478,2.0
3693417,3693099,1.0
3692766,3692807,1.0
