Id,Label
4413328,AD
4408186,ANOTHER BOY
4408189,ANOTHER GIRL
4411641,BOOK
4408173,BOY
4414022,CARON
4408268,DOCTOR MATHIAS
4410991,ENSIGN
4410701,FANTY
4408164,GIRL
4409601,GUARD
4414382,HELMSMAN
4410232,INARA
4408406,IWO
4408979,JAYNE
4409071,KAYLEE
4414864,LOVEBOT
4408880,MAL
4410696,MINGO
4413345,MO
4411333,MR UNIVERSE
4410584,NEWSPERSON
4413025,NO
4408223,RIVER
4408142,SERENITY
4410383,SHEYDRA
4408313,SIMON
4415570,SOLDIER
4408168,TEACHER
4408493,THE OPERATIVE
4412919,TO
4409552,TRADE AGENT
4408592,VJ
4409827,VO
4415840,VW
4413203,WAIT
4408886,WASH
4409750,YOUNG MAN
4409008,ZOE
