Id,Label
1196130,ALOKA
1197378,ANOUAR
1196208,ARUN
1198331,ASHISH
1196827,ASHOKA
1196300,ATTENDANT
1196201,BABU
1195311,BETSY
1195746,BINAL
1196102,CHILD
1199823,CHOMOTKAR
1195387,CLERK
1197114,COP
1195562,GANGOOLY
1196883,GHATAK
1196843,GOONDA
1195220,HASARI
1195225,HASARI'S MOTHER
1199717,INTERN
1196577,JOAN
1200074,JUDGE
1195725,MAN
1195261,MANOOJ
1195881,MANUBAI
1198402,MARGARETA
1200271,MARWARI #4
1195297,MAX
1197913,MOTHER
1200412,MR GHOSH
1196374,POOMINA
1196024,PORTER
1196285,RAFIK
1196743,RAM
1199336,RAMATULLAH
1199992,RASSOUL
1195675,RAVI
1198314,SALADDIN
1197005,SCHOOL GIRL
1200040,SCREEN GOES BLACK
1195242,SHAMBU
1197216,SUNIL
1200436,UNCLE #1
1195416,VEEJAY
1195506,VENDOR #1
