Source,Target,Weight
4098420,4098323,1.0
4098420,4101453,2.0
4098420,4098370,2.0
4101192,4100430,1.0
4100055,4098323,1.0
4100055,4100087,1.0
4100055,4098370,1.0
4100055,4098471,1.0
4100055,4100196,1.0
4100055,4099262,1.0
4100055,4100165,1.0
4100708,4098323,1.0
4100708,4099262,1.0
4100430,4100441,1.0
4100430,4098370,1.0
4100430,4100642,1.0
4100430,4098471,1.0
4100430,4099262,1.0
4100335,4098370,1.0
4098907,4098323,1.0
4098907,4098370,1.0
4098537,4098323,2.0
4100441,4100642,1.0
4100441,4098471,1.0
4100441,4099262,1.0
4098323,4101252,1.0
4098323,4100335,1.0
4098323,4103613,1.0
4098323,4101072,1.0
4098323,4100087,1.0
4098323,4099430,1.0
4098323,4098370,16.0
4098323,4099802,1.0
4098323,4099531,2.0
4098323,4102978,1.0
4098323,4102786,1.0
4098323,4098471,1.0
4098323,4102590,1.0
4098323,4100196,1.0
4098323,4100165,1.0
4098323,4102990,1.0
4100087,4098370,1.0
4100087,4098471,1.0
4100087,4100196,1.0
4100087,4099262,1.0
4100087,4100165,1.0
4103241,4098323,1.0
4099430,4099262,1.0
4101453,4098370,1.0
4098370,4100708,1.0
4098370,4098506,1.0
4098370,4101252,1.0
4098370,4098537,2.0
4098370,4100441,1.0
4098370,4099802,1.0
4098370,4100683,1.0
4098370,4100642,2.0
4098370,4098401,1.0
4098370,4099531,1.0
4098370,4100196,1.0
4098370,4098375,1.0
4098370,4099175,1.0
4098370,4100165,1.0
4102691,4098370,1.0
4100683,4100642,1.0
4098401,4098420,1.0
4099531,4101072,1.0
4102978,4102990,1.0
4098471,4098506,1.0
4098471,4098370,3.0
4098471,4100683,1.0
4098471,4100642,2.0
4098471,4100196,1.0
4098471,4100165,1.0
4102590,4098370,1.0
4098375,4098420,1.0
4098375,4101072,1.0
4098375,4098323,2.0
4098375,4098401,1.0
4098375,4099531,1.0
4099175,4098323,1.0
4099262,4098323,10.0
4099262,4098370,5.0
4099262,4100642,1.0
4099262,4098471,1.0
4099262,4102590,1.0
4099262,4100196,1.0
4099262,4100165,1.0
4100165,4100196,1.0
