Id,Label
1251229,AGENT
1250415,ANNE
1252911,ARMSTRONG
1254965,BEATEN MAN
1251031,BRANDT
1252236,CAB DRIVER
1251974,CNN ANCHOR
1252360,COLOMBIAN GIRL
1250835,DRAY
1253975,ELC SUPERVISOR
1257709,EMBASSY SECURITY GUARD
1253201,FAT FEDERALE
1256818,FBI AGENT #1
1257060,FBI AGENT #2
1251464,FBI SURVEILLANCE AGENT
1253922,FELIX
1250282,FIREFIGHTER #1
1251172,FORENSIC EXPERT #1
1250147,GORDY
1254736,GUERRILLA
1252120,IMMIGRATION OFFICER
1252142,IMMIGRATION SUPERIOR
1250127,JUNIOR
1250601,LUIS
1252573,MAN IN YANKEES CAP
1250412,MATT
1250343,MIKE
1251878,NATIONAL SECURITY ADVISOR
1251362,NEWS ANCHOR
1252725,OLDER MAN
1251610,OROSCO
1251429,ORTIZ-DOMINGUEZ
1250814,PARAMEDIC #1
1250825,PARAMEDIC #2
1250840,PHIPPS
1252475,ROCHA
1251116,RONNIE
1251069,SAL
1255490,SELENA
1252005,THE WOLF
1252077,UPDEGRAF
1255276,WOMAN
