Source,Target,Weight
1535730,1527695,1.0
1535730,1527699,1.0
1527539,1527695,2.0
1527539,1528097,1.0
1527539,1527544,2.0
1529253,1529265,1.0
1529253,1528160,1.0
1529253,1527759,1.0
1529253,1532873,1.0
1529253,1532880,1.0
1529253,1532750,1.0
1529265,1528160,1.0
1529265,1528112,1.0
1529265,1531661,1.0
1529265,1529360,2.0
1530951,1529253,1.0
1530951,1528779,1.0
1530951,1532305,1.0
1530218,1529253,1.0
1530218,1529114,2.0
1530218,1527699,1.0
1530218,1528779,1.0
1531941,1528779,1.0
1532361,1527699,2.0
1532361,1528779,1.0
1532361,1528266,1.0
1532455,1529265,1.0
1532455,1528097,1.0
1532455,1528266,1.0
1528160,1529114,2.0
1528160,1528112,1.0
1528160,1528097,1.0
1528160,1531661,1.0
1528160,1528779,1.0
1528160,1529360,2.0
1529114,1529265,1.0
1529114,1527699,3.0
1529114,1528779,1.0
1533109,1527699,2.0
1529438,1527699,1.0
1527699,1527539,1.0
1527699,1529253,3.0
1527699,1531839,1.0
1527699,1529503,2.0
1527699,1530051,1.0
1527699,1529265,7.0
1527699,1530951,3.0
1527699,1532017,1.0
1527699,1527716,1.0
1527699,1532455,1.0
1527699,1528160,5.0
1527699,1527695,2.0
1527699,1529824,1.0
1527699,1528112,1.0
1527699,1531661,2.0
1527699,1528779,13.0
1527699,1534764,2.0
1527699,1527544,1.0
1527699,1532873,1.0
1527699,1532880,1.0
1527699,1533219,1.0
1527699,1532305,1.0
1527699,1529479,1.0
1528112,1529253,1.0
1528112,1529242,1.0
1528112,1528097,1.0
1528112,1531661,1.0
1528112,1528779,1.0
1528112,1529360,1.0
1528112,1527759,1.0
1529242,1529253,1.0
1529242,1529265,1.0
1529242,1528779,1.0
1530710,1530718,1.0
1530710,1529479,1.0
1528097,1535730,1.0
1528097,1529253,1.0
1528097,1529265,1.0
1528097,1530218,2.0
1528097,1532361,1.0
1528097,1529114,2.0
1528097,1527695,1.0
1528097,1527699,14.0
1528097,1530710,1.0
1528097,1530718,1.0
1528097,1528266,2.0
1528097,1529479,1.0
1528451,1528160,1.0
1528451,1527699,1.0
1528779,1529253,3.0
1528779,1531839,1.0
1528779,1530051,1.0
1528779,1529265,5.0
1528779,1532455,1.0
1528779,1528097,1.0
1528779,1529545,1.0
1528779,1528266,1.0
1529545,1527699,1.0
1528266,1529265,1.0
1528266,1527699,6.0
1528266,1534764,1.0
1528266,1529360,1.0
1533539,1529253,1.0
1529360,1527699,5.0
1529360,1528097,1.0
1529360,1531661,1.0
1527544,1527695,2.0
1527544,1528097,1.0
1527759,1527699,4.0
1527759,1528097,2.0
1527759,1532873,1.0
1527759,1532880,1.0
1527759,1532750,1.0
1532873,1532880,1.0
1532750,1527699,2.0
1532750,1532873,1.0
1532750,1532880,1.0
1532750,1532763,1.0
1529479,1530718,1.0
1532763,1529253,1.0
