Source,Target,Weight
3076019,3076056,6.0
3076019,3076513,7.0
3075829,3075855,1.0
3075821,3076019,5.0
3075821,3075829,1.0
3075821,3075816,10.0
3075821,3076513,2.0
3075821,3075813,8.0
3081018,3076019,1.0
3081018,3076640,2.0
3081018,3075855,2.0
3076056,3075821,5.0
3076056,3075813,14.0
3076056,3075855,7.0
3078492,3076019,1.0
3078492,3076056,2.0
3078492,3076513,1.0
3078492,3075855,1.0
3075816,3076019,7.0
3075816,3075829,1.0
3075816,3076056,10.0
3075816,3078492,1.0
3075816,3075813,12.0
3075816,3075896,5.0
3076513,3076056,4.0
3076513,3075816,3.0
3076513,3075813,4.0
3076513,3075896,2.0
3075813,3076019,20.0
3075813,3075829,1.0
3075813,3078492,2.0
3076640,3076019,3.0
3076640,3075813,1.0
3076640,3075855,2.0
3075896,3076019,4.0
3075896,3075821,5.0
3075896,3076056,3.0
3075896,3075813,5.0
3075855,3076019,14.0
3075855,3075821,5.0
3075855,3075816,5.0
3075855,3076513,5.0
3075855,3075813,14.0
3075855,3075896,5.0
