Id,Label
3814533,ACROSS THE STREET
3814528,ANGLE - SHANE
3814407,BANKER
3813317,BILL
3815440,BROWNIE
3815681,BROWNIES
3813204,CHARLES
3815395,CLAIRE
3814617,CLOSE-UP - SHANE
3815324,CONSTRUCTION WORKER
3819129,COP
3815381,CUTE COP
3816652,DIRECTOR
3819252,ETER
3819163,FBI AGENT
3817948,GHOST
3817568,GLY CUB SCOUT
3813739,HELGA
3817959,ILL
3813505,JULIE
3813547,KIDS
3818162,KOREAN MAN
3816722,LIESL
3813484,LULU
3816631,MAN
3815704,MANAGER
3814412,MARCEL
3813895,MR CHUN
3813902,MRS CHUN
3814856,MURNEY
3814054,ODD
3814038,OE
3814892,OMAN
3814271,PAPERBOY
3814278,PETER
3813095,PLUMMER
3814898,PRINCIPAL CLAIRE
3815065,RINCIPAL CLAIRE
3813836,SCOTT
3813082,SHANE
3814048,TODD
3815611,UGLY CUB SCOUT
3814130,ULU
3817266,URNEY
3818151,WIDE
3813716,ZOE
