Source,Target,Weight
1161201,1163090,1.0
1161201,1161041,4.0
1161201,1160832,6.0
1161201,1167364,1.0
1163970,1163976,1.0
1163970,1163973,1.0
1163970,1161041,1.0
1161380,1163090,1.0
1161380,1161201,1.0
1161380,1161584,2.0
1161380,1161246,1.0
1161380,1160832,2.0
1161380,1161476,1.0
1162515,1161201,1.0
1162515,1165924,1.0
1162515,1163570,2.0
1162515,1163508,1.0
1162515,1163642,1.0
1162515,1164507,2.0
1162515,1163541,2.0
1161243,1161201,1.0
1161243,1161246,2.0
1161243,1161041,1.0
1161243,1160832,2.0
1161757,1161766,1.0
1161588,1161201,1.0
1161588,1161380,1.0
1161588,1161243,1.0
1161588,1161246,1.0
1161588,1161041,1.0
1161588,1160832,2.0
1161588,1161592,1.0
1161584,1163090,1.0
1161584,1161201,2.0
1161584,1162515,1.0
1161584,1161588,1.0
1161584,1161246,1.0
1161584,1161041,3.0
1161584,1160832,2.0
1161584,1161476,1.0
1161584,1161592,1.0
1163976,1161041,1.0
1161198,1161201,1.0
1164825,1161201,1.0
1164825,1161246,1.0
1164825,1164835,1.0
1161246,1161544,1.0
1161246,1161201,6.0
1161246,1162515,1.0
1161246,1161757,1.0
1161246,1161766,1.0
1161246,1161041,4.0
1161246,1161865,1.0
1161246,1162327,1.0
1163973,1163976,1.0
1163973,1161041,1.0
1161578,1161201,1.0
1161578,1161380,1.0
1161578,1161243,1.0
1161578,1161588,2.0
1161578,1161584,1.0
1161578,1161246,1.0
1161578,1161041,3.0
1161578,1160832,2.0
1161578,1161592,2.0
1161041,1161380,3.0
1161041,1162515,20.0
1161041,1161912,1.0
1161041,1165924,2.0
1161041,1163505,3.0
1161041,1161476,2.0
1161041,1163508,6.0
1161041,1163642,4.0
1161041,1161045,1.0
1161041,1164507,2.0
1161041,1161592,1.0
1161041,1162327,1.0
1161041,1162519,9.0
1163505,1163642,2.0
1163505,1162519,1.0
1160832,1162515,1.0
1160832,1161198,1.0
1160832,1164825,1.0
1160832,1161246,6.0
1160832,1161041,8.0
1160832,1161476,1.0
1160832,1164835,1.0
1160832,1161592,1.0
1160832,1162327,1.0
1166484,1162515,1.0
1166484,1161041,1.0
1166484,1163441,1.0
1161476,1161201,1.0
1161476,1161757,1.0
1161476,1161246,3.0
1161476,1161766,1.0
1163570,1161201,1.0
1163570,1165924,1.0
1163570,1161041,13.0
1163570,1163505,3.0
1163570,1160832,1.0
1163570,1163508,6.0
1163570,1163541,8.0
1164835,1161201,1.0
1164835,1161246,1.0
1163508,1165924,3.0
1163508,1163505,3.0
1163508,1160832,1.0
1163508,1163642,6.0
1163508,1162519,1.0
1163441,1162515,2.0
1163441,1161041,5.0
1163441,1163505,1.0
1163441,1163570,2.0
1163441,1163508,1.0
1163441,1163642,2.0
1163441,1163541,1.0
1163441,1162519,1.0
1163642,1165924,4.0
1163642,1160832,1.0
1163642,1163570,6.0
1163642,1163541,4.0
1161045,1160832,1.0
1163541,1165924,1.0
1163541,1161041,6.0
1163541,1163505,2.0
1163541,1160832,1.0
1163541,1163508,4.0
1161592,1161380,1.0
1163937,1163570,1.0
1162519,1161201,1.0
1162519,1163970,1.0
1162519,1162515,6.0
1162519,1161584,2.0
1162519,1163976,1.0
1162519,1161246,2.0
1162519,1163973,1.0
1162519,1160832,2.0
1162519,1163570,1.0
1162519,1163541,1.0
