Source,Target,Weight
5481216,5481357,1.0
5481216,5481158,8.0
5481216,5484053,1.0
5481216,5481205,9.0
5481216,5484484,1.0
5481216,5481208,8.0
5481216,5484693,1.0
5481216,5482789,3.0
5481216,5481213,1.0
5481216,5484674,1.0
5481216,5481623,1.0
5481216,5487608,1.0
5485641,5481208,1.0
5482033,5482040,1.0
5481357,5481205,2.0
5481357,5481422,1.0
5481357,5482255,1.0
5481357,5481208,1.0
5481357,5481238,1.0
5481357,5481432,1.0
5484023,5481216,1.0
5484023,5481158,1.0
5484023,5484053,1.0
5484023,5481208,1.0
5484023,5482789,1.0
5481350,5481216,6.0
5481350,5485641,1.0
5481350,5482033,1.0
5481350,5481357,2.0
5481350,5481158,26.0
5481350,5482441,1.0
5481350,5485001,2.0
5481350,5486143,1.0
5481350,5487736,1.0
5481350,5484484,1.0
5481350,5481500,1.0
5481350,5486639,1.0
5481350,5485128,2.0
5481350,5486113,1.0
5481350,5484616,3.0
5481350,5486147,1.0
5481350,5486630,1.0
5481350,5481208,18.0
5481350,5486308,1.0
5481350,5486106,1.0
5481350,5482789,4.0
5481350,5481213,1.0
5481350,5481432,1.0
5481350,5481470,6.0
5481350,5482040,1.0
5481350,5487608,2.0
5481350,5484619,4.0
5481480,5482033,1.0
5481480,5481350,9.0
5481480,5481158,9.0
5481480,5481205,1.0
5481480,5481500,1.0
5481480,5481566,1.0
5481480,5481422,1.0
5481480,5482255,1.0
5481480,5488161,1.0
5481480,5481208,1.0
5481480,5486308,2.0
5481480,5481432,1.0
5481480,5481470,8.0
5481480,5482040,1.0
5481309,5481357,1.0
5481309,5481350,1.0
5481309,5481205,1.0
5481309,5481422,1.0
5481309,5481208,1.0
5481309,5481432,1.0
5481158,5485641,1.0
5481158,5482033,1.0
5481158,5481357,1.0
5481158,5481309,1.0
5481158,5481760,1.0
5481158,5485001,1.0
5481158,5486143,1.0
5481158,5487736,1.0
5481158,5484484,1.0
5481158,5481566,1.0
5481158,5481422,3.0
5481158,5486647,2.0
5481158,5486299,2.0
5481158,5482255,9.0
5481158,5485128,1.0
5481158,5486113,1.0
5481158,5484616,3.0
5481158,5486147,1.0
5481158,5486308,1.0
5481158,5486106,1.0
5481158,5482789,5.0
5481158,5481213,2.0
5481158,5481623,1.0
5481158,5481432,1.0
5481158,5482040,1.0
5481158,5487608,1.0
5481158,5484619,4.0
5488667,5481350,1.0
5488667,5481158,1.0
5488667,5481208,1.0
5482441,5481205,1.0
5482441,5481500,1.0
5482441,5481422,1.0
5482441,5482255,1.0
5481760,5482033,1.0
5481760,5481350,1.0
5481760,5481480,1.0
5481760,5481566,1.0
5481760,5481422,1.0
5481760,5481470,1.0
5481760,5482040,1.0
5484053,5481158,1.0
5484053,5481208,1.0
5484053,5482789,1.0
5481205,5482033,1.0
5481205,5485749,1.0
5481205,5481350,12.0
5481205,5481158,11.0
5481205,5481760,1.0
5481205,5486143,1.0
5481205,5484484,1.0
5481205,5481500,1.0
5481205,5481566,1.0
5481205,5481422,4.0
5481205,5486647,2.0
5481205,5482255,9.0
5481205,5486113,1.0
5481205,5486147,1.0
5481205,5484693,1.0
5481205,5486106,1.0
5481205,5482789,5.0
5481205,5481213,2.0
5481205,5484674,1.0
5481205,5481432,1.0
5481205,5482040,1.0
5481205,5487608,1.0
5482374,5481350,1.0
