Id,Label
5400673,ACROSS THE ROOM
5407231,AFRICAN-AMERICAN MAN
5404641,BLACKNESS
5402721,BOBBY
5400203,BOBBY GREEN
5407614,BUILDING
5405721,BURT
5400483,BURT GRUSINSKY
5406526,COMMISSIONER RUDDY
5403393,DO
5405406,DRIVER
5401506,ELI MIRICHENKO
5401850,EVERYTHING
5404720,FAT LADY
5407744,FIRE
5401286,FREDDIE
5403147,GIRL
5402898,GUARD
5401303,HAZEL
5400796,JACK SHAPIRO
5407345,JOE
5400487,JOSEPH GRUSINSKY
5400399,KALINA BUZHAYEV
5404217,LETTER OPENER
5400311,LOUIS FALSETTI
5404046,MAN
5403792,MAN #1
5400381,MARAT BUZHAYEV
5402818,MAYOR
5400731,MICHAEL SOLO
5406055,MIKE
5406127,MINUTES LATER
5400223,MUFFLED VOICE
5404828,NEIGHBOR
5404545,OFFICERS
5401935,PARAMEDIC
5401752,PAVEL LUBYARSKY
5400501,PHOTOGRAPHER
5402504,POLICE CHAPLAIN
5405061,POP
5400218,ROSARIO DIAZ
5400563,RUSSELL DE KEIFER
5402939,SANDRA GRUSINSKY
5403255,SERGEANT PROVENZANO
5401021,SPIRO GIAVANNIS
5402596,STOCKY LATINO MAN
5401823,THE BAR
5407282,TOUGH-LOOKING COP
5405978,UNDERTAKER
5401919,UNIFORMED COP
5406617,UNIFORMED OFFICER
5401723,VADIM NEZHINSKI
5405527,VITT THE GUARD
5401226,WAIT
5402911,WOMAN
5403897,YOU
5400603,YOUNG POLICE REPORTER
